iteration,Model,C_AI_MSE,C_AI_R2,C_AI_adj_R2,C_self_MSE,C_self_R2,C_self_adj_R2,Mean_MSE,Mean_R2,Mean_adj_R2,AI_alpha_e,AI_alpha_a,AI_alpha_b,AI_omega1,AI_omega2,AI_omega3,AI_omega4,AI_gamma,self_alpha_e,self_alpha_a,self_alpha_b,self_omega1,self_omega2,self_omega3,self_omega4,self_gamma,AI_alpha_fast,AI_alpha_slow,AI_gamma_res,self_alpha_fast,self_alpha_slow,self_gamma_res
19,PHYS-FULL+ALIGN,0.001640190603782617,0.745021429195009,0.7256208857641946,0.0006212146693144276,0.8206193009023134,0.8069707694492285,0.0011307026365485221,0.7828203650486611,0.7662958276067116,,0.06404388403657324,,0.8750180658047203,0.2615478346798926,0.12918077963564523,0.3205104069775178,,,0.020315291376381765,,0.30933987294230575,0.3989350495594792,0.151048665965323,0.14451889680434227,,0.33692979622303576,0.4692718129598951,0.013918264383669329,0.7020939008952672,0.32966859421103945,0.4599798875357587
19,PHYS-FULL-DETAILED,0.0012190024359926776,0.810497939556292,0.7960793045225316,0.0005170456909126729,0.8506989256971051,0.8393390613479719,0.0008680240634526752,0.8305984326266986,0.8177091829352517,,0.06583035615863066,,0.9684687040748459,0.17758698807296364,0.1017773380883782,0.3434211795594607,,,0.023643365819843342,,0.28273996058825057,0.42846674500451754,0.15777852307608836,0.13145068489655778,,0.3398960125135938,0.47490859641628363,1.1254065706465959e-26,0.6833434049107362,0.33099797906372225,0.5791255234170204
20,BASELINE-OG,0.0018824799473342135,0.7378538782686095,0.7179079777020907,0.0011744257044106056,0.6788143337750489,0.6543762939535852,0.0015284528258724095,0.7083341060218291,0.6861421358278379,0.3406581793710808,0.3328810690460151,0.06760458334796657,0.8380313942992602,0.24446919785009455,0.1101543797810593,0.29690282691294034,0.2882520349556836,0.28945804667226144,0.2988009849182197,0.13134553480447997,0.6467639242983986,0.8340266294171712,0.1948873924110979,0.21246018414051582,0.2656526585634495,,,,,,
20,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017259172282908977,0.7596561342039498,0.7413691009368591,0.0009692685180113926,0.7349213717485892,0.7147523456859819,0.001347592873151145,0.7472887529762695,0.7280607233114205,,0.05788435010020014,,0.8392123116332985,0.2464889902544106,0.10485772330113079,0.2998071119702016,,,0.022330194732130597,,0.32375392594716984,0.4047924931260375,0.12244583334440824,0.13601582980571314,,0.3411627215007983,0.4326594541103917,1e-10,0.6410996799195793,0.34117391551575543,0.1
20,PHYS-FULL+MOD,0.001357127753163997,0.8110121822600136,0.7966326743884928,0.0008672636277179953,0.7628179926451235,0.7447715355637742,0.0011121956904409961,0.7869150874525686,0.7707021049761336,,0.0585139834215517,,0.9243507973777271,0.1698196750635803,0.08791952156494075,0.3147367514797316,,,0.024247938920172355,,0.303778537765543,0.43710831802536654,0.13569205645941712,0.11718555869851384,,0.34459506904997006,0.42400483880190154,1e-10,0.6131478334056589,0.3322226723446307,0.1
20,PHYS-FULL+ALIGN,0.0017063425529744007,0.7623820199301896,0.7443023910118345,0.0007905906280690266,0.783786767750466,0.767335760948871,0.0012484665905217137,0.7730843938403278,0.7558190759803527,,0.057763536488987376,,0.8324896641606876,0.24526858751227187,0.1068729099686202,0.2997708531810525,,,0.02309242006594921,,0.2925002568613457,0.38899990457244216,0.12785911717869414,0.13921999163559418,,0.3429519680951949,0.43456678393928977,0.05147788888349263,0.7017342769289189,0.377390692718186,0.6317106979272682
20,PHYS-FULL-DETAILED,0.0013571809866415754,0.8110047691931636,0.7966246972839477,0.0006351299695134359,0.8263026416813807,0.813086538331051,0.0009961554780775056,0.8186537054372721,0.8048556178074994,,0.05851002499979965,,0.9243299778579297,0.16981813830214793,0.0879316157706007,0.31474628041295366,,,0.025367832033152838,,0.26641617677847573,0.4181135077898139,0.13860898196454477,0.12136579132194866,,0.3446081038663067,0.42394577826758745,1.1356429077829592e-17,0.6804862109542507,0.3752581896682312,0.7780416093910927
21,BASELINE-OG,0.0017386217434345774,0.7637806275026231,0.7458074143778228,0.0010770456615112414,0.7460302322076882,0.7267064455278383,0.0014078337024729095,0.7549054298551556,0.7362569299528305,0.29631352050234855,0.35554209584566226,0.06624987335091698,0.8887389256565095,0.2608849677382929,0.07218408323485145,0.2679791523209531,0.31628909174406594,0.29911937093739666,0.27371774229827495,0.11609743797199926,0.6456878171558877,0.8521073378543778,0.19169971059793822,0.21113915925070054,0.25550406222027805,,,,,,
21,PHYS-FULL-NO-MOD-NO-ALIGN,0.001679108571264009,0.7718664369885259,0.7545084484985224,0.0008333062272090438,0.8035045341279067,0.7885537921593778,0.0012562073992365265,0.7876854855582163,0.7715311203289501,,0.05638563958492199,,0.8934692201793281,0.2630572974697433,0.06320917747847403,0.27290949868029674,,,0.026432560090702096,,0.3403005441187116,0.4341449713536451,0.12452791013030517,0.13763235565463916,,0.2943195428256104,0.4608943826711619,1e-10,0.6228480058452115,0.3205317398773492,0.1
21,PHYS-FULL+MOD,0.0012149961225367024,0.8349234830772346,0.822363313311372,0.0007338500495485462,0.8269565225148298,0.8137901709670451,0.0009744230860426243,0.8309400027960322,0.8180767421392086,,0.05664354331387278,,0.9999997682790644,0.16965561340880034,0.03068440554700464,0.29946597729202074,,,0.028131584890350107,,0.3182345686970793,0.4529525946065012,0.13701106988258838,0.11950029575751525,,0.2991730415803592,0.46580443764424045,1e-10,0.6102927903425178,0.3217668223244231,0.1
21,PHYS-FULL+ALIGN,0.0016414795126125036,0.7769789421414675,0.760009948608753,0.0006792155701395099,0.8398394545434473,0.8276533260847966,0.0011603475413760067,0.8084091983424574,0.7938316373467749,,0.056374045738489094,,0.8827478269254974,0.26073482926319397,0.06632221165589704,0.27288074206415885,,,0.02689357894852623,,0.31073061123868967,0.4217417057596949,0.13101238446386623,0.14244970256428938,,0.29639704106372444,0.46547183247190765,0.07649822219484298,0.6711337438922205,0.3448775974178201,0.5816145927057285
21,PHYS-FULL-DETAILED,0.0012149853504356677,0.834924946638217,0.8223648882302553,0.000509924769478452,0.8797586027000222,0.8706098007315456,0.0008624550599570599,0.8573417746691196,0.8464873444809005,,0.056645653049732216,,0.9999999999410863,0.16965234811959123,0.03068239005211873,0.2994707366867452,,,0.02898256312824454,,0.28374995868603137,0.4409958310340082,0.14073144031838672,0.12534260139439657,,0.2991757828324367,0.46583130782082693,2.1728660136462466e-22,0.6570120892588581,0.346797312522493,0.7059307956723253
22,BASELINE-OG,0.0021654090108317392,0.7267809741295352,0.7059925699872174,0.0007337826591556312,0.768020026935986,0.7503693768115502,0.0014495958349936852,0.7474005005327606,0.7281809733993838,0.399922416066002,0.3352803196908374,0.05429279665436419,0.7942692112449578,0.29252347669890505,0.149931000257208,0.3296390115524228,0.34487629250176444,0.30376567235630214,0.275388502332668,0.10762657032327089,0.6262712218926424,0.8315696915059952,0.25590613432235254,0.19309021929874645,0.29113799873632507,,,,,,
22,PHYS-FULL-NO-MOD-NO-ALIGN,0.0020284044500438808,0.7440674324618999,0.7245943023231314,0.0007350768038563716,0.7676108926384214,0.7499291127304752,0.0013817406269501262,0.7558391625501606,0.7372617075268033,,0.0814592103758787,,0.7934540311024628,0.2954093780893412,0.14909066475360103,0.3357865409436353,,,0.020722000453119768,,0.3542660157619534,0.45178318836258013,0.1668552592987818,0.14483067404803923,,0.4033608947101125,0.4337352806877183,1e-10,0.5946460820265418,0.2635800551534368,0.1
22,PHYS-FULL+MOD,0.0011927998792034622,0.8494992773078003,0.8380481353638286,0.0006971702241627386,0.7795947780935462,0.7628248155571855,0.0009449850516831005,0.8145470277006732,0.8004364754605071,,0.0743814121669973,,0.8893485249396146,0.22271548563530738,0.10499462707440992,0.35322176082034185,,,0.024070613756327717,,0.3358730788166607,0.4705443544152857,0.1780675771153485,0.12735932466795205,,0.3985011101576126,0.4181268610751049,1e-10,0.5653642411598362,0.2593077188320328,0.1
22,PHYS-FULL+ALIGN,0.0020014681523394364,0.7474661017121669,0.7282515659728753,0.0005718801957774033,0.8192042960446309,0.8054481011784614,0.0012866741740584198,0.7833351988783989,0.7668498335756684,,0.08192147532624189,,0.787050567588652,0.2945958155294401,0.1499934051870256,0.33558001923430825,,,0.02107665705913316,,0.32432221997993105,0.4329960965238804,0.1702736452248344,0.15080677422618208,,0.40431608439047517,0.44007761140666624,0.06124401859392439,0.6569898965109365,0.29409853160027566,0.49545930695780094
22,PHYS-FULL-DETAILED,0.0011929190292854744,0.8494842436263217,0.8380319578152811,0.0004968351273449245,0.8429292406673153,0.8309782046311328,0.0008448770783151994,0.8462067421468185,0.8345050812232069,,0.07437614635807295,,0.8893216626278033,0.22272095856758825,0.10501671159251467,0.3532257528740736,,,0.024666499714778065,,0.3023351971793916,0.45014993873821735,0.17946051966034526,0.13426657271234282,,0.3985234810724664,0.41805977628077184,3.029666811105654e-30,0.6275412873409231,0.29144514962490087,0.5821882502471926
23,BASELINE-OG,0.0014284121382412013,0.7893032883368185,0.7732720167972287,0.0009797615156179372,0.7027428849112816,0.6801254957197487,0.0012040868269295691,0.74602308662405,0.7266987562584887,0.31272321340272063,0.3473741087694452,0.05369060833056678,0.8546277192450317,0.2182637573621197,0.10761685113842501,0.280837676883188,0.2557194618676897,0.2794564490169864,0.27722595183306104,0.10012973244845758,0.6138351239310506,0.8368954721837705,0.21155966176146326,0.22388359523419238,0.14600750773711318,,,,,,
23,PHYS-FULL-NO-MOD-NO-ALIGN,0.0013712545679443577,0.7977342668939109,0.7823444828532302,0.0008544046121887556,0.7407758458674094,0.7210522689225385,0.0011128295900665567,0.7692550563806602,0.7516983758878844,,0.058362201465771285,,0.8542719529176236,0.22164155682841305,0.10471260981221536,0.2851166454117624,,,0.02114310402390721,,0.313695263743583,0.4134220816928967,0.12635791257116175,0.13784608852804706,,0.3136869472636055,0.4492321258127559,1e-10,0.5960818567632304,0.3147699463900827,0.1
23,PHYS-FULL+MOD,0.0009678510708720228,0.8572379549619946,0.8463756254482333,0.0007888241006986586,0.7606728037911892,0.7424631258187797,0.0008783375857853407,0.8089553793765919,0.7944193756335065,,0.05838320209936088,,0.943743801066261,0.14870662993752806,0.08436413452472075,0.304100490596961,,,0.022265429670332623,,0.296074709177841,0.41627061927808345,0.13788792080007356,0.1251816400007961,,0.3203025060116636,0.4441043407943726,1e-10,0.6054310807993696,0.3265625453559189,0.1
23,PHYS-FULL+ALIGN,0.0013712184360325978,0.797739596500675,0.7823502179735525,0.0006446836251198749,0.8044046520573884,0.7895223973226246,0.0010079510305762364,0.8010721242790317,0.7859363076480885,,0.058367657884103266,,0.8542623266842037,0.22163291390310894,0.10471471854353474,0.2851312215976521,,,0.021732204891450956,,0.2817972103160101,0.3886093118697615,0.1356348636980983,0.14229771748072179,,0.3137019589502062,0.44931468869033814,5.4146977684194785e-21,0.6840940216094317,0.366609054967671,0.5737202413148943
23,PHYS-FULL-DETAILED,0.0009678790091528868,0.8572338339497532,0.8463711908807126,0.0005296846079585669,0.8392950570533924,0.8270675070465853,0.0007487818085557269,0.8482644455015728,0.8367193489636489,,0.058380767931524705,,0.9437161500517223,0.1487160832641339,0.0843884168856883,0.30410290147745656,,,0.023011712629884117,,0.26055227272733633,0.39348897736454136,0.14471870450438556,0.13040633294468032,,0.3203209056420685,0.44406922191899395,3.4447709276906167e-29,0.6928264844267646,0.38002771301442506,0.6678651259266174
24,BASELINE-OG,0.001697269719668844,0.7755785883885935,0.7585030462007691,0.0008424935104397331,0.776273730234474,0.7592510792740536,0.0012698816150542886,0.7759261593115337,0.7588770627374113,0.27092976415650644,0.38987279157395893,0.030871428013115765,0.9418206955800985,0.2647060379964601,2.8933282072799175e-13,0.2900740290448607,0.2819168047187985,0.2778883739535653,0.2793623872640771,0.0971087667065606,0.6325212138493593,0.9117704232470839,0.20085926383325273,0.15421693163308023,0.36090918441653386,,,,,,
24,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016303344953885286,0.7844290953795774,0.7680269613323714,0.0007245750404605621,0.8075872763900147,0.7929471778544723,0.0011774547679245452,0.796008185884796,0.7804870695934218,,0.06880395075011275,,0.9402422754743552,0.26698418387610734,1.0250158867709901e-07,0.2938456102142411,,,0.028181850045910235,,0.3484089439580238,0.4784733643739206,0.12939633956261545,0.12000098191511598,,0.27255917807630764,0.5367418327726319,1e-10,0.5473084408728562,0.26424245374106237,0.1
24,PHYS-FULL+MOD,0.001223484253823663,0.8382248500957128,0.8259158712986474,0.0006767808743886908,0.8202791373471784,0.8066047238844637,0.0009501325641061769,0.8292519937214455,0.8162602975915556,,0.06852320418437832,,0.9999983787051331,0.18866528238641453,1.4704241610965633e-05,0.3218206196983989,,,0.03056994475047852,,0.3307836559476719,0.4746406296863019,0.13225859482455818,0.11193744220999748,,0.2952495949718703,0.4979522210136124,1e-10,0.5478548732600625,0.27377049322032565,0.1
24,PHYS-FULL+ALIGN,0.0015881421905023772,0.7900079709772263,0.7740303165950588,0.0005785594998658635,0.8463620702848639,0.8346722278065384,0.0010833508451841205,0.818185020631045,0.8043512722007986,,0.0684888057093956,,0.9307836872245502,0.2643249088998272,8.077418374530872e-14,0.29359401006456076,,,0.028328698785242676,,0.3168235913850202,0.4506841283655119,0.13979396999604302,0.12847529901988822,,0.27270714897510867,0.540795438028364,0.08942018505510115,0.6215285529853182,0.30188621997213183,0.4950200953058824
24,PHYS-FULL-DETAILED,0.0012236887286107424,0.8381978134262762,0.825886777491319,0.0004808725010092434,0.8723030984209426,0.862587029822536,0.0008522806148099929,0.8552504559236094,0.8442369036569275,,0.06847011612652018,,0.9999999999999999,0.18877673000358255,7.222664027858553e-13,0.32173239679675264,,,0.030898945267237236,,0.2938658434455163,0.4473095348946226,0.14404033039678532,0.12052297161521687,,0.2952270476306906,0.4971789876961619,2.3302437110006258e-18,0.6290994450334052,0.31671623213576844,0.5864725770445739
25,BASELINE-OG,0.0015162418796832713,0.7834517526459179,0.7669752555646292,0.0007941820819870135,0.7599087397870324,0.7416409265099588,0.0011552119808351424,0.7716802462164751,0.754308091037294,0.32597539703316775,0.37519466622405206,0.028949358746217055,0.8436786737922645,0.24540041687569747,0.11394405222503734,0.2949851760027103,0.2885768167005025,0.26620261834076303,0.30192318863932055,0.11251739235495295,0.6153269397711939,0.849932143414589,0.1752273174639721,0.15006131215767105,0.20915065910154831,,,,,,
25,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014411367300796668,0.7941781998782844,0.7785178455211974,0.000771313977450323,0.7668220562183967,0.7490802561480574,0.001106225353764995,0.7805001280483406,0.7637990508346274,,0.08233352308248044,,0.8461874100650814,0.2475910947374758,0.11253798888043025,0.29834365322248435,,,0.020081736117797417,,0.30403250616601285,0.3987995826631448,0.11209299662146156,0.10596855666630159,,0.3261721404468935,0.5153243065610175,1e-10,0.6091958955008532,0.3234999941098191,0.1
25,PHYS-FULL+MOD,0.0012063661057034188,0.8277079209077021,0.8145987409767664,0.000687952208964969,0.7920233702535295,0.776199061468472,0.0009471591573341939,0.8098656455806158,0.7953989012226192,,0.08339880341358959,,0.9300619094998456,0.18012721042874608,0.10925975283435875,0.3108944020927397,,,0.022213951603428966,,0.28197744836346866,0.43007746282883674,0.12216500926750165,0.08900068625265657,,0.33640768178882263,0.4669473036469672,1e-10,0.5757722670679587,0.3123059484551715,0.1
25,PHYS-FULL+ALIGN,0.0014406357773836854,0.7942497454738623,0.7785948348033953,0.0006720011935367229,0.7968455634038236,0.781388160619332,0.0010563184854602043,0.7955476544388429,0.7799914977113637,,0.08232735832899189,,0.8459425807628698,0.24753541834621323,0.11262281215426224,0.2983230844339348,,,0.020546775532404266,,0.28147203533847115,0.3844355595746044,0.11810012608737903,0.11058785570988179,,0.32621829287841353,0.5153374259181972,0.001913617706790819,0.6603794698051831,0.35189781941820225,0.45238132050496893
25,PHYS-FULL-DETAILED,0.0012063435798785036,0.8277111380249517,0.8146022028746762,0.0005428088989939184,0.8359020235155666,0.8234163079134902,0.000874576239436211,0.8318065807702592,0.8190092553940832,,0.0833994964071982,,0.9300846119742894,0.18012572387380626,0.10924180738806745,0.3108954913133412,,,0.022840315872643305,,0.25468112901502943,0.4116597939498853,0.1276726008725274,0.09533608426250062,,0.3363950073967541,0.46696062054511417,4.8746961685819703e-32,0.6341249255373016,0.34590399008871725,0.5807052881284168
26,BASELINE-OG,0.0019765193904172996,0.7365593650721551,0.7165149689363409,0.0007643934415568813,0.7857010325376991,0.7693956763177414,0.0013704564159870904,0.761130198804927,0.7429553226270411,0.354579529851946,0.33620099429253697,0.05572059515364725,0.842534758547033,0.2678949999113139,0.1242778329361143,0.28816458951302937,0.3069195226330483,0.29346857782234675,0.2641243376646225,0.1401509392043052,0.6375368648546719,0.9146496907795909,0.20882379413079188,0.18349428631036196,0.46575776851970113,,,,,,
26,PHYS-FULL-NO-MOD-NO-ALIGN,0.001842937648442102,0.7543638243106167,0.7356741152907723,0.0007482934183007048,0.7902147007252367,0.7742527757804177,0.0012956155333714034,0.7722892625179267,0.754963445535595,,0.06968807492029185,,0.8489139206888928,0.2702883463851797,0.11528965206668416,0.2912954627150147,,,0.017002290890748086,,0.3513349394750554,0.4761133869966989,0.1361288348684075,0.13254592485921585,,0.3515681218609116,0.44598150768653555,1e-10,0.5820688695058901,0.2693944019204519,0.1
26,PHYS-FULL+MOD,0.0012393584388964642,0.8348119549805508,0.822243299381245,0.0007762293243413551,0.782382823194417,0.7658249945244271,0.0010077938816189097,0.8085973890874839,0.794034146952836,,0.07002010521761703,,0.9360658204858326,0.2039534558367056,0.09810711309092056,0.31104764776296007,,,0.022517475164376292,,0.3239705379842532,0.5235834737568315,0.12660105546603606,0.11386314142682731,,0.3571115451760838,0.42081500322387144,1e-10,0.5157272774706774,0.25270106353972144,0.1
26,PHYS-FULL+ALIGN,0.0018021198654598282,0.7598042276364484,0.7415284623479174,0.0005369544601116523,0.8494639277100056,0.8380100961227234,0.0011695371627857402,0.804634077673227,0.7897692792353204,,0.06943711319836637,,0.8356978032521019,0.26787210089026553,0.11936457906108455,0.2911320787774608,,,0.017527362320467834,,0.317183852839417,0.45268245916322897,0.14516227048999425,0.13996131731640082,,0.35493541862296185,0.44929397135111687,0.09936961348446477,0.6531623528305961,0.30364621736486747,0.593699210785111
26,PHYS-FULL-DETAILED,0.0012394155416454557,0.8348043440334874,0.8222351093403831,0.00048477389033937756,0.8640928368762296,0.8537520744646384,0.0008620947159924166,0.8494485904548585,0.8379935919025108,,0.07001888742061597,,0.9360464743591902,0.20395763954493704,0.09812402405671665,0.31105002624387207,,,0.022785835386410533,,0.2835844361627704,0.48460811115249214,0.1401514085602126,0.12531244207408415,,0.3571247262708821,0.4207836776790663,5.045880999739504e-19,0.6087188601748355,0.29952585033044504,0.7526932352054493
27,BASELINE-OG,0.001612058351570401,0.7580179528296174,0.739606275327523,0.0010354263337346234,0.6456742281612434,0.6187146585648163,0.0013237423426525122,0.7018460904954305,0.6791604669461697,0.3170419192992383,0.3628579876170982,0.039400941194621994,0.9013258028413567,0.29364867440788966,0.11028686076348429,0.2912128078248037,0.31948023603138004,0.281914768119072,0.2454128173216438,0.11928509094796567,0.6279252042680649,0.8469512366299631,0.1643995345100875,0.262359029827814,0.4488938970799962,,,,,,
27,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014981933490601077,0.7751099435641092,0.7579987436179002,0.0008804422641842213,0.6987102079089174,0.6757859845976394,0.0011893178066221645,0.7369100757365132,0.7168923641077698,,0.0782220135579766,,0.906562451199029,0.2991676049123221,0.10135757044684988,0.29495603110046503,,,0.0192320106838139,,0.3563912584347526,0.4641927901978854,0.11647504671055256,0.1731484750858636,,0.3149922490433123,0.5020155698788885,1e-10,0.5260586180286608,0.2350041693097279,0.1
27,PHYS-FULL+MOD,0.0011682916530362333,0.824630662023879,0.8112873428300438,0.0008984042224440132,0.6925635758243528,0.6691716739849014,0.0010333479377401232,0.7585971189241159,0.7402295084074726,,0.07425804682226371,,0.9986454939513998,0.22312797613087226,0.06458470784772288,0.317666698509667,,,0.02306041617530656,,0.33539419021254,0.5230921403453728,0.1113722393814955,0.15072721773615924,,0.3170451271100694,0.48259801073555914,1e-10,0.4568417316856721,0.20924354298556844,0.1
27,PHYS-FULL+ALIGN,0.001478083251054967,0.7781286200774875,0.7612471020399051,0.000701710150793227,0.759872834323118,0.7416022891085726,0.001089896700924097,0.7690007272003028,0.7514246955742389,,0.07842570716692863,,0.8979882788328045,0.2972711270060027,0.10424506972565326,0.2947280884618935,,,0.019535218045322128,,0.31868939609923297,0.4323217008397327,0.13310969245976625,0.17670784141982815,,0.3169056495506957,0.5061660713351936,0.06105778653196394,0.6194924080443397,0.28054747886723413,0.5590546058455352
27,PHYS-FULL-DETAILED,0.0011683572380735412,0.8246208172179661,0.8112767489628113,0.0006433498961413994,0.7798438758163654,0.7630928663676106,0.0009058535671074702,0.8022323465171657,0.787184807665211,,0.07425842303092312,,0.9986122978191767,0.22312797222238856,0.0646133330853539,0.3176734325560645,,,0.02345007058746874,,0.28620775812343624,0.4740409083916909,0.13416996966947606,0.1584388996159416,,0.3170646242947383,0.4825598737136349,2.1079235486710888e-19,0.5739281071774668,0.2686906195271654,0.7564715549266736
28,BASELINE-OG,0.0016596149889589698,0.77148431634725,0.7540972534606277,0.0010367310099366667,0.6825616640006804,0.6584087471311669,0.0013481729994478183,0.7270229901739652,0.7062530002958973,0.3550562120668558,0.33596581118944147,0.06331243335550703,0.845806151120085,0.27236078893738697,0.11894881203261062,0.3207968858655553,0.2792705800258663,0.3042186239275303,0.217371495240377,0.1426605037739814,0.5863488395891329,0.8629313753761073,0.19688112948009653,0.22063605349645757,0.45159610321993887,,,,,,
28,PHYS-FULL-NO-MOD-NO-ALIGN,0.0015832902595410321,0.7819936199137909,0.7654061779507098,0.0008928691369447425,0.7266109623611989,0.7058096225408553,0.0012380796982428873,0.7543022911374949,0.7356079002457825,,0.06059936156132942,,0.8449315806436083,0.2729829524627098,0.11536680665657693,0.32551525325948066,,,0.019571123051683778,,0.3292774769807531,0.4596441552575948,0.12677343434952906,0.1451408562579132,,0.35730282725467627,0.4350452015111299,1e-10,0.5833121816458222,0.2717502570838209,0.1
28,PHYS-FULL+MOD,0.001125630887143228,0.8450096477632225,0.8332169035712939,0.0008057386376178734,0.7532895901402606,0.7345181459118022,0.0009656847623805507,0.7991496189517415,0.7838675247415481,,0.06033336056304313,,0.9236865509447173,0.20913283129660903,0.08834754967793548,0.34619926454030564,,,0.023517670893205417,,0.3016249738829348,0.503637555085422,0.11905606563592945,0.1328747881656706,,0.3630976525020543,0.41378606284789116,1e-10,0.5348482922077546,0.25905683892800535,0.1
28,PHYS-FULL+ALIGN,0.0015415307277795525,0.7877435727721216,0.7715936272221744,0.0007785056447844821,0.7616281040329254,0.743491111948474,0.0011600181862820172,0.7746858384025235,0.7575423695853242,,0.060397922508728066,,0.8270038277077782,0.26998476024281387,0.11980401444381114,0.32479677351791264,,,0.019727150763504946,,0.2952836331858671,0.4413767681655989,0.13376858061879815,0.14839685336982877,,0.3611899091880085,0.43987443820215033,0.1501518897248645,0.6323844422011731,0.2950721923887616,0.7531673422021887
28,PHYS-FULL-DETAILED,0.0011241468768076195,0.8452139840934229,0.8334367872309659,0.0006020676684913276,0.8156519318771487,0.8016254484330188,0.0008631072726494735,0.8304329579852858,0.8175311178319924,,0.06037524879854643,,0.9219866406526817,0.20859876999621427,0.08773460447383945,0.34586518938663113,,,0.023743792929360633,,0.25790080846737995,0.48056047949209824,0.1278452721462439,0.1369615194442889,,0.36249332741955237,0.4161111384508966,0.022831100878828232,0.5947582538181108,0.2893719112991047,1.01892880498664
29,BASELINE-OG,0.001834001561700685,0.7308984869727954,0.7104233718511602,0.0009203146859218131,0.6668177689910817,0.6414669470664901,0.001377158123811249,0.6988581279819386,0.6759451594588252,0.3166803706776713,0.3128335231068085,0.05642683252710737,0.8450659687992734,0.3107210333143096,0.12177855729567667,0.2715894701722927,0.39165354661054896,0.26685885525134073,0.29125846383761556,0.1078051805482144,0.6362758530395562,0.7271285702637709,0.17664180349216843,0.20755814271221715,0.1760413221781648,,,,,,
29,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017544846675375595,0.7425659342516726,0.722978559683865,0.000955575484205126,0.6540522751671706,0.6277301656690206,0.0013550300758713428,0.6983091047094216,0.6753543626764429,,0.07498344846907792,,0.8465470049990492,0.31797435185222767,0.11993195278964569,0.2755434179129983,,,0.017659693749293985,,0.3152785906643187,0.35634849521654627,0.11602563847550157,0.12990716505781216,,0.31728450904594196,0.4232163473921186,1e-10,0.5957864343632939,0.3076475690174694,0.1
29,PHYS-FULL+MOD,0.0012468856243949466,0.817045516697705,0.8031250668812261,0.0009410584410541388,0.6593078914239665,0.6333856657714422,0.0010939720327245426,0.7381767040608358,0.7182553663263341,,0.07200764449267512,,0.9356826395977863,0.23498363003194203,0.08789941141093278,0.3059005649152275,,,0.018552400220961492,,0.3020146315854073,0.37658078132546974,0.11519883838008257,0.12465565772877765,,0.3278352612573194,0.4214453800168463,1e-10,0.5789994420385391,0.3017572539370049,0.1
29,PHYS-FULL+ALIGN,0.0016628683113905024,0.7560087254531971,0.7374441719550708,0.0008407898598381913,0.6956082027203858,0.6724479572751978,0.0012518290856143469,0.7258084640867914,0.7049460646151343,,0.07585871838639345,,0.8233995676604433,0.31398815662987245,0.12591105503430797,0.27532792996953437,,,0.017624944059886342,,0.28738659848839265,0.3422136341189331,0.12488391501855235,0.13389707602398854,,0.3212210194168341,0.4371283559422876,0.17553030840807432,0.6645104677471381,0.34373946192047,0.4658857122023263
29,PHYS-FULL-DETAILED,0.0012423168134883384,0.8177158944952917,0.8038464516851509,0.0007823333193441201,0.7167712688724482,0.6952212567214389,0.0010123250664162292,0.76724358168387,0.7495338542032949,,0.07210982455815572,,0.9329712375920336,0.2348650691160964,0.08866996027660744,0.30568576366440814,,,0.018827356264072424,,0.26696429183730397,0.36010501214748564,0.12514524631133442,0.12910042040381545,,0.3281057794484286,0.42294527793025416,0.016908668415810294,0.6578264599053274,0.3451376638580372,0.5716868390813797
30,BASELINE-OG,0.002015157703464671,0.7309479649071889,0.7104766144109969,0.000874962151805568,0.760553411874258,0.7423346497342558,0.0014450599276351196,0.7457506883907234,0.7264056320726263,0.29934476847448105,0.3721390798134992,0.027535718224019838,0.9242761331693097,0.16062842922826162,0.09084715401498293,0.26053416286436926,0.35057313294738973,0.29027232230924677,0.28154708315891647,0.09731025056786875,0.6280562143813961,0.8235870699544077,0.17486882405749865,0.16720587839291323,0.18180713415720176,,,,,,
30,PHYS-FULL-NO-MOD-NO-ALIGN,0.0018777385674782908,0.7492953618053393,0.7302200088992238,0.0007941323879291669,0.7826736957508507,0.7661379986884155,0.001335935477703729,0.765984528778095,0.7481790037938196,,0.09086505029674709,,0.9326781713480925,0.1678006917181901,0.08278770072816061,0.2616613149305099,,,0.02348282452596851,,0.328743366581901,0.4195053042550777,0.11671791042034586,0.11763747605590696,,0.29641296592706246,0.55748643068753,1e-10,0.6082922047178684,0.30482361511827216,0.1
30,PHYS-FULL+MOD,0.001677598900033365,0.7760168361278077,0.7589746388766627,0.0006890848085097289,0.8114215500791164,0.7970731897590492,0.001183341854271547,0.7937191931034621,0.778023914317856,,0.08405725578466366,,0.999999960453786,0.10216961053625878,0.07153102553465743,0.2931946796303499,,,0.025281122712253266,,0.3069827507617123,0.44361097120729587,0.1291783365656833,0.09956142806219803,,0.31250021373207715,0.491580513568786,1e-10,0.5918532796021108,0.30411309447938323,0.1
