0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.26718,0.34045,0.052424,0.84388,0.21153,2.49E-14,0.52174,0.38967
0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.25E-14,0.52174,0.38967
0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.23E-14,0.52174,0.38967
0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.26E-14,0.52174,0.38967
0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.24E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.26E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.31E-14,0.52174,0.38967
0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.27E-14,0.52174,0.38967
0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.25E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.23E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.29E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.26718,0.34045,0.052424,0.84388,0.21153,2.24E-14,0.52174,0.38967
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.24E-14,0.52174,0.38967
0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.28E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.25E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
