0.26406,0.37901,0.0088542,0.86016,0.18977,2.2206e-14,0.58551,0.31972
0.29062,0.34274,2.225e-14,0.8362,0.35013,2.2205e-14,0.5423,0.40137
0.2583,0.39144,0.039605,0.88319,0.22696,2.2209e-14,0.56635,0.35919
0.26089,0.34749,2.2207e-14,0.86204,0.15869,2.2206e-14,0.57813,0.36274
0.2548,0.34334,0.020187,0.8411,0.22357,2.2209e-14,0.54184,0.39741
0.26909,0.35864,0.018153,0.85308,0.20313,2.2206e-14,0.53081,0.29946
0.28712,0.34944,0.025145,0.851,0.25365,2.2206e-14,0.51246,0.32457
0.26194,0.37917,0.010788,0.84565,0.3005,2.2208e-14,0.5873,0.35901
0.26267,0.35733,0.016451,0.86643,0.23018,2.2207e-14,0.50158,0.31695
0.27534,0.34341,0.0036161,0.84901,0.26076,2.2209e-14,0.60175,0.38118
0.28477,0.33137,0.018536,0.84532,0.28488,2.2207e-14,0.59328,0.44289
0.29334,0.34105,0.0089818,0.86431,0.29496,2.2206e-14,0.46713,0.35193
0.2593,0.38255,0.0097462,0.86875,0.25521,2.2211e-14,0.49705,0.36944
0.23426,0.38092,0.023664,0.86623,0.22024,2.2209e-14,0.5282,0.36179
0.25576,0.38038,0.014037,0.87997,0.19144,2.2206e-14,0.54344,0.30178
0.26689,0.37726,0.022832,0.85889,0.29589,2.2211e-14,0.53037,0.36357
0.28053,0.34154,0.0075002,0.82186,0.28105,2.2206e-14,0.55957,0.37208
0.2751,0.32083,0.0057971,0.85864,0.26909,2.2208e-14,0.56067,0.33485
0.29393,0.35443,0.0074652,0.86768,0.26985,2.2205e-14,0.49543,0.32857
0.29179,0.36142,0.017286,0.84516,0.25039,2.221e-14,0.53228,0.34307
0.27066,0.37508,0.014424,0.85383,0.24101,2.2209e-14,0.5179,0.35129
0.2835,0.31856,0.02261,0.91111,0.30481,0.0013682,0.50451,0.39415
0.27385,0.32912,0.018423,0.86661,0.21841,2.2208e-14,0.51753,0.35522
0.2772,0.38465,2.221e-14,0.87724,0.29681,2.2205e-14,0.45311,0.33848
0.25732,0.35566,0.0030846,0.86463,0.23172,2.2206e-14,0.55411,0.30601
0.28721,0.32529,0.0074184,0.84748,0.28148,2.2205e-14,0.53613,0.32565
0.27232,0.36137,0.019185,0.85916,0.2126,2.221e-14,0.5529,0.34043
0.25776,0.33466,0.010385,0.85798,0.17173,2.2207e-14,0.58155,0.38415
0.26133,0.35074,0.027563,0.85584,0.21693,2.2208e-14,0.53118,0.34796
0.26844,0.38668,0.019845,0.90691,0.24826,2.2206e-14,0.48839,0.38078
0.27265,0.33023,0.0056748,0.8436,0.23431,0.0019835,0.54554,0.31874
0.26507,0.3549,0.035708,0.82953,0.23618,2.2206e-14,0.54453,0.39505
0.28027,0.34343,0.00043966,0.89556,0.22528,2.2206e-14,0.52076,0.30776
0.27928,0.35545,0.0097289,0.87974,0.26289,2.2207e-14,0.55527,0.35123
0.27046,0.33293,0.035501,0.85325,0.25983,2.221e-14,0.55599,0.40768
0.26019,0.33964,0.022273,0.86274,0.17292,2.2206e-14,0.58647,0.28676
0.27312,0.35208,0.026168,0.87017,0.24251,2.2205e-14,0.52417,0.35317
0.25987,0.40165,0.033314,0.85659,0.22403,2.2208e-14,0.55726,0.33936
0.28506,0.33957,4.149e-14,0.85942,0.31443,2.2205e-14,0.5366,0.34954
0.28514,0.33375,0.012369,0.86992,0.23123,2.2209e-14,0.58364,0.34605
0.25251,0.35764,0.016921,0.86876,0.21652,2.2207e-14,0.50909,0.32613
0.25996,0.3463,0.023056,0.88113,0.20003,2.2206e-14,0.58181,0.36831
