iteration,aiconf_mse,aiconf_r2,selfconf_mse,selfconf_r2
45,0.0014055630846515842,0.7989983823605835,0.0012148281822279303,0.47811493571020913
46,0.001721919839690887,0.7755720122502289,0.0016041197544125608,0.4581320088017212
47,0.0018602634193109894,0.7369193326572198,0.0014177829466634271,0.48274348660626265
48,0.0019212771141396948,0.7018706221852833,0.0011123604250333544,0.49424446543568423
49,0.0011515146839869677,0.8558155268525076,0.0013053240086762603,0.5113581851611537
50,0.0013989590477359606,0.8013122773697159,0.0012416726658382243,0.44986994431204874
51,0.0015207456318899917,0.7785428173986249,0.0011820837036380033,0.47941816640699053
52,0.0022125996457469724,0.6995624872276391,0.0015256342223625018,0.39621162102771645
53,0.0014320739656219692,0.8008015147568062,0.0011218521663131187,0.5577701336655001
54,0.001581355603129402,0.751055369796993,0.0015144272690713362,0.48126291180623726
55,0.0018465542869240896,0.7313736156969665,0.0013752344400976629,0.38803853002794475
56,0.0014865991454145178,0.8092965096903536,0.0014974403274473156,0.47701026545968517
57,0.0018116176237626248,0.7804993765144924,0.0013714465901451768,0.5157491170074158
58,0.0018988926167899762,0.703273810276656,0.0013436895589500105,0.4727752436549175
59,0.001733902970276749,0.7393432388417058,0.001186075996939395,0.5306687271290118
60,0.0015506297216954007,0.7816161325965828,0.0014664730792717509,0.4628030439706635
61,0.0017885935640093284,0.7626002917301395,0.0015349958016415294,0.48865553680219154
62,0.0013137757354666684,0.8118351898036691,0.0013100083617629487,0.4634122764210242
63,0.0020458178768251742,0.7425011245346351,0.0016092583836714515,0.46797858262264147
64,0.0018469736250911828,0.7584782200054645,0.0013823293458471114,0.4438327698781498
65,0.0016713093624764412,0.7757837976705535,0.0011419179965991113,0.5011628011828023
66,0.0009608582290882339,0.860145105848758,0.0014050543743054792,0.5219455580735726
67,0.0018327926089970663,0.7583805174622841,0.0014185151781642758,0.5219473840848188
68,0.0017471813263449172,0.7323348696532093,0.00132297460129428,0.5155819433131175
69,0.002233008160666511,0.6996514336484424,0.0016410209146675236,0.40910782940245616
70,0.0020571074525889037,0.7205340064645662,0.001377272459925087,0.47558923696426214
71,0.0016253155524780358,0.778826959577127,0.0012635045277137372,0.47769275079588935
72,0.001789123801357516,0.7297594509933578,0.0013450701647796657,0.5281892607556862
73,0.0011283653057969514,0.8499684858999015,0.001226611682758825,0.4403668832974199
74,0.002259596587597402,0.6765143337898647,0.001441920406515292,0.404387513308185
75,0.0019479878679250827,0.7273850415542573,0.0012530973155600706,0.45246133244461995
76,0.0011253062718987368,0.8707029428305586,0.0012969391276401424,0.519193830501693
77,0.0014069913916710981,0.7971242860109968,0.0012963146793529697,0.49122837494444105
78,0.0015547764807285717,0.7984541829687972,0.001220786696331497,0.547265496581667
79,0.0017172574266528494,0.7697726209666802,0.001331375450196249,0.4820005678590701
80,0.002050421451203069,0.6848414790330564,0.0015692015103699714,0.4677606022848755
81,0.0017359564714069019,0.7589353200366722,0.0013814628140292392,0.501907458924916
82,0.0017085595792962858,0.7373302910957016,0.0014722574697343023,0.4359295669763824
83,0.001572242050337061,0.7710475622777919,0.001322854480730863,0.5224411370269502
84,0.0019000056334101552,0.7002200810396049,0.0013259573000747775,0.45199480727761565
85,0.001258284735603459,0.8311557734744474,0.0010508695322885113,0.5891795452648538
86,0.0021154226371680736,0.7091457424900399,0.0014202097270452788,0.46104801345548707
87,0.0018873286557462838,0.7676772041317914,0.0013148861291977852,0.4368352351693352
88,0.00171538950629449,0.7764339145821894,0.0011471234639910115,0.531472959774331
89,0.0016143582445053652,0.7660673018124369,0.001314011314734403,0.4356792168516864
90,0.001583603138088308,0.7549007562970738,0.0013555710022392007,0.4595820947845838
91,0.0012570096637340164,0.850345188902625,0.0014980271438854204,0.3929394746619581
92,0.001691769208603172,0.7458117991436466,0.0011418706101195939,0.4944377939956869
93,0.0015658733317973398,0.7929063737135924,0.0012879603197022602,0.4212301555988629
94,0.001494051767066986,0.7728075241897095,0.0011228083371411762,0.49910978252282034
95,0.0014426708843267783,0.8196487215053049,0.0013563604969742424,0.550257541494656
96,0.001645977681922915,0.7951375040974094,0.0013042183855451438,0.5101726813598149
97,0.0017437612055491096,0.7835915271454498,0.0011039122680114874,0.5291122771918128
98,0.0014100452234374178,0.8090641883531262,0.0011687672521940632,0.5176931448430355
99,0.0018333487474476542,0.7641275041189606,0.0013070642119844677,0.4492848746917121
100,0.0015123284806094282,0.7949990569121959,0.0011735428886964238,0.5529150042578626
