alpha_fast,alpha_small,alpha_b,omega1,omega2,omega3,omega4,beta,gamma
0.2991461563381719,0.4676288873983719,1.7759093140837902e-13,0.5718355302910214,0.8152069647693736,0.2443489727650115,0.28766670736128563,1.5121218215791378e-27,0.12131084018876469
0.21863982943325577,0.5734982708340909,1.163134206560813e-17,0.5947858835201154,0.8730317772301193,0.17117605299670666,0.2429562641775185,1.3752627696361957e-26,0.2229617492576454
0.3733102329421063,0.4480470737907965,1.536281992848526e-11,0.5162428436174112,0.7387127873832642,0.2835909552044342,0.34205094269836134,2.126753746147738e-27,0.0872144509070396
0.2586280733651876,0.4609721313944601,2.249396948772239e-13,0.5385962712837459,0.897574078157484,0.21208817958174883,0.2785070036980626,3.7799895127025544e-28,0.1167364207131808
0.2558824356164029,0.49744278599458364,9.218888841635052e-18,0.5297934242344093,0.8800438965857176,0.2123898296342954,0.2955490144840144,2.867010764705155e-25,0.16884168038940822
0.27426825066541954,0.47801458837254146,5.626432774229905e-13,0.5768424997724696,0.825512950969761,0.19754841414513774,0.28057142957205383,1.1421915597134355e-29,0.13211929120953603
0.2819452769728154,0.41964339287342284,0.02504093343119566,0.6066557274203157,0.8439094001091189,0.2958671432938049,0.24088183716370315,1.357950597822863e-29,0.07804767883875789
0.32872256997417953,0.4742034033033468,6.783130085151147e-12,0.5361495750989196,0.7168999366442526,0.31194615323842223,0.32458602039473283,9.600345931028893e-29,0.08674216670226556
0.2819980465258708,0.4492354887724255,7.454400764573914e-14,0.5729344569777333,0.7957550571514954,0.2532143877762933,0.29453740494022,1.895324177773006e-25,0.12109151354352023
0.3445066806372358,0.3532538419947202,8.237064504344133e-11,0.584715728650304,0.783384238570195,0.31537064160068284,0.28704008566964767,1.6016914467426447e-29,0.08175261639413386
0.26286852118501985,0.5054327163052034,1.781059020524616e-12,0.5611278858940432,0.8646749451540463,0.195835974410533,0.25799850290155163,1.3200544388304861e-30,0.11643369928335265
0.26127618436588657,0.47995628172346744,3.903106891021545e-17,0.6086404172531393,0.8909483788744752,0.1993231217363445,0.27691815448177437,7.775892734739908e-28,0.17992462722079158
0.24446604229885524,0.5436933525847274,2.1270256350363777e-10,0.6195824900225827,0.8878783986135435,0.18700117488336346,0.28174866436812107,1.46996157958458e-33,0.12182347453123231
