model,iteration,prior_gap_self_minus_ai,positive_feedback,action_reject,action_modify,condition2,trial_z,negative_feedback,reject_x_negative
split_vs_monotonic,37,1.0207190382032254,-0.539852192643649,0.3516574373124705,-0.14967126789145288,-1.9611476845818092,-0.04293390892179725,,
split_vs_monotonic,38,1.4556707910421876,-0.7595277250428032,1.225668325663984,-1.0965309524994855,1.1784279741378516,0.4159025395394336,,
split_vs_monotonic,39,0.8285410731514572,-0.5616374599673715,0.16081978385299225,-0.6661798086754249,1.2369735811098042,0.06909365476269402,,
split_vs_monotonic,40,0.5901193792154551,-0.6275733198039695,0.6264389362467906,-0.973611651900868,1.481891977907272,0.18075521808208014,,
split_vs_monotonic,41,0.5674204111000316,-0.371090918148833,0.6752163200313733,-0.6019514290905039,2.998774230043583,0.019336974320804307,,
split_vs_monotonic,42,1.1097535906082983,-0.8183541552584691,0.7686559409499099,0.03268057283522579,0.5533840177196266,0.1540550558157657,,
split_vs_monotonic,43,0.7050680231600884,-0.555813020365751,1.0728882672917721,-0.7003696739138942,0.9203494717663501,0.11684446546028185,,
split_vs_monotonic,44,1.3845744378801927,-0.9464958830896223,1.0114283629419074,-0.16795014576388345,1.4305008454844257,0.029687588623894177,,
split_vs_monotonic,45,0.7187504722590802,-0.16465580323013787,0.9056096661419248,-1.1369835870771705,-0.9861141224784822,-0.13892768880454143,,
split_vs_monotonic,46,1.24067942630326,-0.47595365518273697,0.9247309491253471,-0.9369539921436224,-0.30367624571306395,-0.09791387511991335,,
split_vs_monotonic,47,0.434002206575307,-0.19197935319070714,0.9481726440174184,-0.7496175416487587,0.3506291760776601,-0.015125990500293727,,
split_vs_monotonic,48,0.22938226180977953,-0.6816096601844653,1.0553837217815802,-0.4934610056857756,-0.5035857369664858,0.04988719428077502,,
split_vs_monotonic,49,1.004114448153561,-0.7516205581964299,0.6898477310997913,-0.7359555969310265,-0.13747680450955138,0.020179971408749168,,
split_vs_monotonic,50,1.3235870986651117,-0.5938520440796623,0.6786911490666201,-0.23036021380445548,-1.1591635042472042,0.17547597719359884,,
split_vs_monotonic,51,0.6878672221915995,-0.698644872220135,0.7249832278613403,-0.47132819836263395,-0.8345216282414344,0.20982191741567327,,
split_vs_monotonic,52,0.868838872407886,-0.47257699361556016,0.6342161831020062,-0.6780177257621854,-0.9061934533035328,-0.10315110792155682,,
split_vs_monotonic,53,0.5136505624006579,-0.5444675575862586,0.9007877716952941,-0.823030455984223,1.0064663220844354,-0.3255301745070974,,
split_vs_monotonic,54,1.2764613035586667,-0.4738190180818985,0.8919053982279643,-0.14867051945071164,1.7305008968911413,0.1705926213119365,,
split_vs_monotonic,55,0.8467248624465765,-0.498646898034975,0.20779946314078196,-1.1660903947767018,0.4774166672709334,0.0478000682859734,,
split_vs_monotonic,56,1.2221433959163932,-0.5468990024438982,0.6472655946599858,-0.47114456553941103,0.39792507721177545,0.20047575020149472,,
split_vs_monotonic,57,0.9263148524798853,-0.4819802616458764,0.7972676214469426,-0.1739989904818477,0.46938108668849987,0.08493380411991461,,
split_vs_monotonic,58,0.9496057699967213,-0.4910852628506464,1.2542794805867503,-1.09412043444145,-1.1060224906742535,0.3170751720760792,,
split_vs_monotonic,59,0.44018360469073403,-0.592224157634587,0.7344324514432278,-0.5719974013311183,1.19673935181204,0.07245476306226813,,
split_vs_monotonic,60,0.16441041334500459,-0.7432712138314769,0.9837516977610686,-0.6842377653209846,1.011454387267925,0.13428639555726027,,
split_vs_monotonic,61,0.4337693511705585,-0.14995709155830728,0.5066828269365685,-0.4621287854549675,0.8145553950346014,-0.06756904506056088,,
split_vs_monotonic,62,0.9492473649103113,-0.4914470014479535,0.8612547426524334,-0.5971511864624347,0.10388664926219775,0.07606355636070772,,
split_vs_monotonic,63,1.1207032554594702,-0.6526790452547818,0.32168860219694373,-0.9926314953522402,1.3478359508573845,0.10182633906788784,,
split_vs_monotonic,64,0.6905348655426029,-0.566530597702395,1.0397771643658096,-0.6110159231623945,-0.044483349533053475,0.02378163587349227,,
split_vs_monotonic,65,0.5154083805255777,-0.8013572283338628,0.9932297014092186,-0.4362117214028388,1.9302366165356861,-0.044932620435479506,,
split_vs_monotonic,66,0.7975913291385767,-0.44872825192003607,1.2314553853764285,-0.5486440434804748,-0.8952403558145812,0.21667891192489916,,
split_vs_monotonic,67,0.08252099234752615,-0.8891386857349286,0.8371591622123449,-0.43007589288640635,-0.48354678138638946,-0.1369818697513738,,
split_vs_monotonic,68,0.9455950124694187,-1.0064787736699434,0.8235089654693225,-1.159856339369951,0.9825820080770898,-0.01624772616735163,,
split_vs_monotonic,69,0.7298977332415091,-0.85036970939203,0.622690494980837,-0.827247931598349,-0.7889068911388385,0.14619572046581333,,
split_vs_monotonic,70,1.6184368606713102,-0.9055618420491633,0.24475201376331687,-0.8086857876087702,0.933982868302643,0.14283067342666417,,
split_vs_monotonic,71,0.5295060232240127,-0.18999331213921308,1.2912967684132128,-0.20912987171678754,-1.0055228901583229,-0.05093626350535475,,
split_vs_monotonic,72,0.2503282191045223,-0.3702816890754167,1.1448515734350777,-0.4967891194534315,1.0939509678507247,0.042745766466754334,,
split_vs_monotonic,73,0.7836835061477229,-0.7386824883055451,1.0618219349587956,-0.42869548136969265,-1.2977316195774795,0.1056467806305739,,
split_vs_monotonic,74,1.6236628731857408,-1.1757827099013776,-0.21850833721743196,-1.4063066340551742,-1.4926819591548763,-0.07981269287518976,,
split_vs_monotonic,75,1.2595830892837947,-0.7163665282113254,0.7758593124427665,-0.6016123333770407,1.609593647480262,0.1375597959027603,,
split_vs_monotonic,76,1.4309305501209548,-0.6326123751666707,0.31878193225799906,-0.7888729715286928,-2.962529077433664,0.4378965878623592,,
split_vs_monotonic,77,1.2580803726032113,-0.749220609447799,0.4803231508395435,-0.503388066285042,-0.013044210949912797,0.15847543901563238,,
split_vs_monotonic,78,0.5292021246602573,-0.473470816311242,0.869874934603344,-0.4210985427934381,-0.0574285201917631,-0.19088408166085846,,
split_vs_monotonic,79,0.8469754536338017,-0.6360565832518471,0.9098549937732249,-0.666385756963535,-0.04756045559177619,0.11383185221982986,,
split_vs_monotonic,80,0.9776685316308457,-0.4591014912517963,1.4521088487948424,-0.7737756536690001,1.292735129595895,0.13951418037538232,,
split_vs_monotonic,81,0.29661406399551443,-0.8143963788417133,1.2490713608403587,0.1995048372841798,1.8571286066005661,-0.1272479802688759,,
split_vs_monotonic,82,0.43359143403920924,-0.7449684647116356,1.058350824141284,-0.18969200402896835,2.221039015881225,0.02201539599090261,,
split_vs_monotonic,83,0.09282994040093763,-0.5835201884868417,0.7894207711512525,-0.5284199466102905,-2.106644234816038,-0.14366374171794316,,
split_vs_monotonic,84,1.462354886818942,-0.5949425373356158,0.8596487466689666,-0.8599070693429206,0.8954495337022244,0.1750004671456154,,
split_vs_monotonic,85,1.0833017408164556,-0.24830918064392865,0.9751513700386684,-0.5109901481583197,-0.5286297108568306,0.11946006127691405,,
split_vs_monotonic,86,0.28294352260162786,-0.21060056984255562,0.9777911329575172,-0.6641056995571243,0.05798629709126317,0.49422489326218405,,
split_vs_monotonic,87,0.5263034970094884,-0.6630730211138465,1.34246622600501,-0.4207655838702684,1.2639017247064663,0.19959055099786252,,
split_vs_monotonic,88,0.8511364286659666,-0.5770544591436473,0.43544101708179794,-0.22399258852235843,1.0707692064483945,0.012141697237191426,,
split_vs_monotonic,89,0.9351640192787375,-0.8719738101501647,0.7457271947115471,-0.4841171684808227,-0.20130128586191842,-0.15358013629350648,,
split_vs_monotonic,90,0.2576743011018846,-0.7617607681529573,1.104067648241709,-0.20497735986463772,1.021178334225851,-0.02059596197626186,,
split_vs_monotonic,91,0.5196522453333482,-0.7602992852425925,0.6192055623290195,-1.5230933940217193,1.7029835606414963,0.17013538195869324,,
split_vs_monotonic,92,1.6292439693221084,0.05512053879446518,0.6675898774104314,-0.4377612009871215,0.8498793276937597,0.07983571515371865,,
split_vs_monotonic,93,1.361558688786669,-0.8927839725531369,0.3701580286194636,-0.8275223627158929,0.2776474938405615,0.08629998033434778,,
split_vs_monotonic,94,1.0278640689392853,-0.1548385807500801,1.445721589461366,-0.6282935565025062,1.3947893856498057,0.06629268952367076,,
split_vs_monotonic,95,1.3030151730920863,-0.3466592742077678,0.6916080807260058,-1.0703961422402297,0.09485376248274242,0.10982984453886736,,
split_vs_monotonic,96,0.6440122654186865,-0.3029886985948368,0.872197566603073,-0.4249547301694253,0.6070588501767759,0.1694007673097381,,
split_vs_monotonic,97,0.19703653780777014,-0.9715605486513064,0.8785648897715987,0.12239750991598719,0.48497796916514435,-0.3939911633199775,,
split_vs_monotonic,98,0.8291856549155415,-0.3601546682306682,0.7356666878291002,-0.733031948206867,0.17644945214682747,0.02544407439024065,,
split_vs_monotonic,99,0.5288569431903529,-0.8123503775004918,0.7025023845832866,-0.5130035585519988,-0.14172056134403635,-0.20545731278889354,,
split_vs_monotonic,100,0.9862719657141257,-0.7602078960781263,1.4221321224083527,-0.06163190079809707,0.35145602472974763,0.0525159848442371,,
split_vs_monotonic,101,0.5030713446180217,-0.6882647063960985,0.6041515965265339,-0.9503967784595206,0.9929337715840023,-0.20915988894953041,,
split_vs_monotonic,102,0.5506156688906905,-0.5791864666675803,0.8132457876711593,-1.1238843363347177,0.2877648482994216,0.18648424579458145,,
split_vs_monotonic,103,0.8138898297722243,-0.48870803189676254,0.7505660154659572,-0.3963179693868221,-1.5693498481372223,0.1809696868152951,,
split_vs_monotonic,104,1.0952321207689852,-0.6114644602511258,0.8522134555718629,-0.846496628724927,1.1330959401279106,0.1467409252567232,,
split_vs_monotonic,105,0.6867404055099947,-0.6258687017885597,0.6170846177050483,-0.451420105408334,-0.0967093172204136,-0.08376603360311374,,
split_vs_monotonic,106,0.8837334019391119,-0.3757235488119283,1.3573629903018716,-1.0719751992612196,-0.10639955709921224,0.09877714784348524,,
split_vs_monotonic,107,0.9599869576715293,-0.3725265313918559,0.6965482212459697,-0.769046542418442,-0.4477874959975933,-0.03563907348108236,,
split_vs_monotonic,108,1.2129198931945735,-0.6091400405350065,0.8808168188881427,-0.6510273055687097,-2.0337825412499884,-0.10833374588829489,,
split_vs_monotonic,109,0.6864066466185041,-0.7698868699861915,0.6224412253569388,-0.7153482296221815,0.19731669398164853,0.04380593505492636,,
split_vs_monotonic,110,0.5034890325432853,-0.7683127923580599,1.5576568907492983,0.07932104775545322,0.8354680311531864,0.026200749003595786,,
split_vs_monotonic,111,0.8957773601647104,-0.4593520450610621,0.8680206212630216,0.010187213487948925,-1.0225286087317484,-0.13323038749812133,,
split_vs_monotonic,112,0.643973119239352,-0.5685944783334411,0.6884537907746994,-0.6067385393306891,0.4911831334364632,-0.034974408449590724,,
split_vs_monotonic,113,0.47912044470843274,-0.39730627055737605,0.8561196270797655,-0.7406054991577529,0.45055229101020255,0.09553168402553804,,
split_vs_monotonic,114,0.5749979869946353,-0.402200243813474,0.46262202542830655,-0.4513297433267513,-0.39049229964659615,-0.20047344490099991,,
split_vs_monotonic,115,0.40816128305463023,-0.7325682643775333,0.9157993577498452,-0.20458491589437777,-2.2133735005330815,-0.12425525343348762,,
split_vs_monotonic,116,1.2849711874657546,-0.7386210190142429,0.2626126806948523,-1.0298833697267185,-0.5164372088258189,0.006577468437901278,,
split_vs_monotonic,117,0.6166880467946376,-0.5721998595121693,0.8780788722408569,-0.3896048169506973,0.26066665172345516,0.010428353044069921,,
split_vs_monotonic,118,1.2816690799253168,-0.37168675550276553,1.258977586734218,-0.4065884313693176,0.6177288974201476,0.24601378601068238,,
split_vs_monotonic,119,0.7241886769517839,-0.636882947198533,0.3022833299615542,-0.9622656127028052,0.26099595480056426,0.05569400792778618,,
split_vs_monotonic,120,1.4390812320319895,-0.6537594935857629,0.7002970808470027,-0.6207137366770057,-0.8340646489255846,0.13813820041012104,,
split_vs_monotonic,121,0.510168936571277,-0.8267541730621348,0.6015837280996138,-1.5794304721012196,-0.735274697743621,-0.00532326640348646,,
split_vs_monotonic,122,0.8605997662663694,-0.5828908181419858,0.8595693107726758,-0.1223425723804375,-0.03187002068342107,0.0024888748413148722,,
split_vs_monotonic,123,1.0379472691276366,-0.22668222886766745,0.9964469106907639,-0.7167913604592514,-0.5704034983514066,0.2367332071499667,,
split_vs_monotonic,124,1.0983587275650788,-0.4687293978093884,1.112175310499175,0.1699315776958103,-0.5247931284405339,0.19920933278889633,,
split_vs_monotonic,125,0.8365343043477678,-0.2999297526885164,1.2308230692067705,-0.44333487003296185,1.102993783665472,0.1296161991484593,,
split_vs_monotonic,126,1.1860607544745436,-0.8946274130589106,0.6690382716560749,-1.4821287220058628,-1.1559379823459444,0.273970606693434,,
split_vs_monotonic,127,1.0547457606675117,-0.41666865489267635,1.108059431948227,-0.6988577189004859,1.2484655397546578,0.22648917782995015,,
split_vs_monotonic,128,0.7745191003813432,-0.5934469562499598,0.16648997602040147,-0.5350918843194334,1.9768412834469924,-0.08924635765871475,,
split_vs_monotonic,129,0.2278505509724538,-0.4950167640673788,1.181893414029563,-0.7896631970998323,-0.9901977094437889,0.05329760737430016,,
split_vs_monotonic,130,1.1548350672469356,-0.5627624304159238,0.39213393821903986,-1.1061087191952115,-0.8983464756852102,0.05325075217475204,,
split_vs_monotonic,131,1.2807128871281384,-0.19411177945638175,1.1650651803858834,-0.343995257725923,1.1223437604658435,-0.03922890342334088,,
split_vs_monotonic,132,1.0455599486521763,-0.8367654674323277,0.4788256109030725,-0.3151611540642686,1.3222677344637805,0.11077590170975597,,
split_vs_monotonic,133,0.5428482147536012,-0.5648880618381898,1.0802497612295943,-0.6269711575173125,-0.22714515984400174,0.16610364056868332,,
split_vs_monotonic,134,0.9690750044208513,-0.1953633728055957,0.5602337733453656,-0.32407621051294255,1.8197181184085753,0.22239961308205108,,
split_vs_monotonic,135,0.38130434053590256,-0.5964255364914617,0.9112110131727449,-0.7144476171644323,-0.44472159581844095,0.3697684357672883,,
split_vs_monotonic,136,0.04897577439254835,-0.6161119442663161,0.8858407847544533,-0.21001736306795105,-1.3605585370868931,-0.1384115835346089,,
split_vs_monotonic,137,0.6562261993744207,-0.6326477899538544,0.3642546599579724,-1.1641766572143017,0.9392610644787566,0.10864065499412033,,
split_vs_monotonic,138,0.7904084464206621,-0.7473408540278065,1.02749988506504,-0.6232021702457886,0.6673676677237967,0.13315307149327435,,
split_vs_monotonic,139,0.6971023371228402,-0.6857051032839342,0.703567463298086,-0.13488333671205008,0.7165668183188965,-0.128888460974587,,
split_vs_monotonic,140,0.5814828134947618,-0.672851286056438,0.7541931306616022,-0.9464394716365103,0.3028263102659288,0.09330037574053535,,
split_vs_monotonic,141,0.36857276417029144,-0.8582524811288588,0.5657239525300284,-0.7973212825885995,1.8272979245506842,0.11830044615438609,,
split_vs_monotonic,142,0.8526889550126225,-0.3424441278674312,0.5065866044319374,-0.9770841259331706,1.9085334042918454,0.05449909896461442,,
split_vs_monotonic,143,0.9409501697458807,-0.5567927892352813,1.1448730494891546,-0.9843225869407806,0.6592707218903869,0.17626864205374032,,
split_vs_monotonic,144,0.669391173464849,-1.0504103867685215,1.0086620460868763,-0.48377496226431205,1.511056512271562,-0.047798023568077934,,
split_vs_monotonic,145,0.6081435124796304,-0.3460397258492305,1.0774940225873937,0.009924122198724227,1.047073661985235,-0.062291719842656905,,
split_vs_monotonic,146,0.7040840670656464,-0.5565950204760639,0.5558884001467337,-0.7385980855335336,1.0254321268201831,-0.019113865342385745,,
split_vs_monotonic,147,0.6383678901636373,-0.4555884438037913,0.7202076017357875,-0.46520341699506745,1.0990956415394773,0.0031125521490968275,,
split_vs_monotonic,148,0.5759901452199637,-0.29224020115962346,1.0376974643207748,-0.23092026931994056,0.9497419990985073,0.3013547326780927,,
split_vs_monotonic,149,0.3235494916967328,-0.7988180905808145,0.8399067026492059,-0.4997532342395109,3.54116999243178,0.09672052739984703,,
split_vs_monotonic,150,0.6901914365282733,-0.6628469701203924,0.7943728908122754,-0.17693559479346727,0.7598268659348469,0.020328573416955896,,
split_vs_monotonic,151,1.009165127281953,-0.7996413044858959,0.5305371577297554,-0.945484160298434,-0.26534404243990467,0.07528852143115797,,
split_vs_monotonic,152,1.0240260344197243,-0.21311144217621475,1.0082438695097053,-0.5365912865583129,-0.9529565210239226,-0.024998748708195243,,
split_vs_monotonic,153,0.7360876950145993,-0.6444363204817191,0.9561719021252657,-0.4980898176856294,1.3600514892587334,0.154379217331304,,
split_vs_monotonic,154,1.5687557127964211,-0.6747787906802079,0.29186893498488636,-1.7112017773745056,-0.47964379188286105,0.1162963355568075,,
split_vs_monotonic,155,0.3810524886027387,-0.7267579124557798,0.8234239538068682,-0.20779428114344722,-0.8736408349132123,-0.11549843299871403,,
split_vs_monotonic,156,0.2555174537929516,-0.47704278572759995,0.7016591137735765,-0.2835965881434268,-0.4967124279463411,-0.11894706404322003,,
split_vs_monotonic,157,0.42489608905781195,-0.7908447869800819,0.7462117186197164,-0.15054034493663657,-0.9755812683681445,-0.08512441736818771,,
split_vs_monotonic,158,0.4475498254689517,-0.13805405148858646,0.8946383443322914,-0.6229460404196265,0.5248842018882026,0.10909846113162441,,
split_vs_monotonic,159,0.9359674019794881,-0.8398839271521888,0.36077057497675247,-0.09566382167370639,0.9966500099625331,-0.010268279948511448,,
split_vs_monotonic,160,1.0277026614032554,-0.6487690581951133,1.2133511266237051,-0.7840395719679094,1.667102569588758,0.10123007694161001,,
split_vs_monotonic,161,0.7725839839471815,-0.6430403169794201,0.8730113320237686,-0.5217882208788803,2.0255060168953762,0.16508503817081974,,
split_vs_monotonic,162,0.5188591425042977,-0.5151358697008577,0.7566098082699296,-0.9275239428382116,1.1359447006885395,0.007902390626950428,,
split_vs_monotonic,163,0.10079702436045346,-0.7824389341240259,0.7787574104197835,-0.20442625071113657,0.9215890840780913,-0.1014922223634035,,
split_vs_monotonic,164,0.5746184634286117,-1.158215469034619,1.222177475182823,-1.291841899518878,-0.44705944189076996,-0.07315051489223237,,
split_vs_monotonic,165,0.6285542539935541,-0.7349926345382779,0.569898704441277,-0.766057346132444,1.3486354647868783,-0.007286567895980577,,
split_vs_monotonic,166,0.90114838378775,-0.6681836213026561,1.0391682956076658,-0.5598637262122621,-0.7358325532924487,0.08763720540677519,,
split_vs_monotonic,167,1.0272326188446763,-0.7973673379329806,0.7316937940728009,-0.6094462877400344,-1.3382707067334718,0.10862469449533191,,
split_vs_monotonic,168,0.8964570619310588,-0.6192103368794694,0.8701623214736818,-0.603331548794936,0.9046477234644886,0.05858189228693424,,
split_vs_monotonic,169,0.4265891735405521,-0.540911668640029,0.9850971437162143,-0.6804210824490283,0.5093445613301556,0.023041150554084504,,
split_vs_monotonic,170,0.7773987952626045,-0.5738214827651472,0.7655556518708909,-0.12401914930621143,0.31669502009567196,-0.013391674060222163,,
split_vs_monotonic,171,0.9134908783692289,-0.8372421228866582,0.8498136012507878,-0.38956911732440774,2.186975787325088,0.19012288827981352,,
split_vs_monotonic,172,0.33361181246754384,-0.17804811292498254,0.6098295601883214,-0.2311503638129902,-0.2001907111084165,0.09897287140131775,,
split_vs_monotonic,173,0.46221406291543027,-0.9485504320392618,0.9484563950704405,-0.6653722734919698,1.471516915275975,0.018737341453257395,,
split_vs_monotonic,174,0.6015078511021188,-0.3725477210757986,0.7841436428198824,-0.6003854917276693,1.2334443664748884,0.13766368784365093,,
split_vs_monotonic,175,0.39776714497296545,-0.7049155355029978,0.7067946892858363,-1.0671297578461276,-0.7712883888374396,-0.13445236527407017,,
split_vs_monotonic,176,0.5525616653422103,-0.8262069887622963,0.6164009544340853,-0.321740076853059,-2.6465046479600716,-0.00044845916945591817,,
split_vs_monotonic,177,0.8061381094185335,-0.8176180061725995,1.032166674206623,-0.9583470181445313,2.1773712798612976,0.09494102040763165,,
split_vs_monotonic,178,0.21626273995698983,-0.5583979091485695,0.831850156909767,-0.9575161053055943,1.3902132570444294,0.011211584378444677,,
split_vs_monotonic,179,0.8134856509981859,-1.210909791668791,1.108479727525463,0.09161622779103944,1.5899379399740832,-0.06542935617143486,,
split_vs_monotonic,180,1.0834742627907945,-0.7981197071900569,1.211717983505653,-0.9060003084075621,-2.9080648345636173,0.18754307242304144,,
split_vs_monotonic,181,0.5419102748736684,-0.7079557227451997,1.1704475483036318,-0.3512005923617814,-0.41341839791247464,-0.04390124629283499,,
split_vs_monotonic,182,0.3323949281499306,-0.3808695573706411,1.0216396261296832,-0.6263368584330434,2.036759064985348,0.012378176474739775,,
split_vs_monotonic,183,0.5612118809321366,-0.3932419931612415,0.38132858032451,-0.7538882757253563,0.11200639914656345,-0.18586967078485928,,
split_vs_monotonic,184,0.3302051379016123,-0.5738193043674634,0.6652970761502868,-0.7706450567732169,-1.7948567132585271,-0.014798642315252195,,
split_vs_monotonic,185,0.6457794702530312,-0.7675122353527677,0.697460457314011,-0.43324454325931555,-0.5933153303297247,0.023146273387679394,,
split_vs_monotonic,186,0.5740583919497729,-0.3710007541226111,0.8883183484348954,-0.10736240515534946,1.8728011795626354,-0.10936651079049436,,
split_vs_monotonic,187,1.0435600671223255,-0.9198139466453787,0.6563113995743526,-1.04446326647674,0.26615684965271375,0.031362212530085615,,
split_vs_monotonic,188,0.6384269957856367,-0.5760211621859517,0.799093467107476,-0.29089481962668534,0.6485573508866826,-0.15751870461660208,,
split_vs_monotonic,189,0.6558360617604904,-0.5877209107122913,0.5638041467816562,-0.8529114810621764,-0.722487962958912,-0.008505259445360404,,
split_vs_monotonic,190,1.6425044042226857,-0.3364815929294153,1.1769536244039036,0.17963578120987972,-1.2311183676645698,0.190510809309484,,
split_vs_monotonic,191,0.3115907114917732,-0.5426541760573974,0.8705030863073687,-0.7183416218690717,-0.910833677305973,-0.11611755862753997,,
split_vs_monotonic,192,1.286817203392927,-0.5499300568220318,0.2192506370604971,-1.484719191894348,-0.12898506957882977,0.2761765519154014,,
split_vs_monotonic,193,1.0159881532059658,-0.7921558686214764,0.5299008744892362,-1.1493045115796958,-0.13737697870551596,0.16206509214283665,,
split_vs_monotonic,194,1.1093510517792258,-1.1331978977910098,0.27279832555529404,-0.5733184603768269,0.6283768409547406,-0.007187112152572735,,
split_vs_monotonic,195,1.0148396047377841,-0.6854365346428408,0.770818987148457,-0.5595581577588427,0.2513536010588402,0.009816833170588303,,
split_vs_monotonic,196,1.1881609459219826,-0.7284609179811753,0.4906202313481722,-0.6313561031172411,-1.1426457879112217,0.033847627300604505,,
split_vs_monotonic,197,0.7444110845009432,-0.5467848894639921,0.8836107718943906,-0.353220244826356,-0.277484707811581,0.03373736794526186,,
