iteration,aiconf_mse,aiconf_r2,selfconf_mse,selfconf_r2
59,0.0001458302091510099,0.8442503859016106,0.0003622721259899433,0.6131936217989657
60,0.00021229439657114777,0.7423684971689318,0.0004629404404128215,0.5249566762966461
61,0.00015947887238117322,0.8228140701790364,0.0004139116697702049,0.6260552937356918
62,0.00019720183703004473,0.7696328993980515,0.00040891578785404837,0.530700617560844
63,0.00025464534882705645,0.7739548995824377,0.00045806400345452,0.5853451736762478
64,0.00025457373010376663,0.761314061657945,0.0004564779935439326,0.5239554170437601
65,0.00022650405361648052,0.7482316964818742,0.00034375372933203587,0.5967395358323785
66,0.00018179441367251488,0.791356552399313,0.0004095508244666429,0.6492190651265951
67,0.0001672817359983273,0.807843888949198,0.00039594486090148103,0.6168677854236524
68,0.00013001236453559164,0.8355980967097483,0.0004135695603708377,0.6092196024609098
69,0.00024976306997973177,0.724438963159842,0.0005119449520946418,0.5096183262565446
70,0.00022331164847350942,0.7989606181174307,0.00045400159309933136,0.5665537128675977
71,0.00019837517019193754,0.7773389233096779,0.0003202187168082822,0.6412080321323337
72,0.00022529188318033325,0.7213482398284905,0.00043339112818448656,0.5917188701242764
73,0.00019433050524611916,0.7860645483938584,0.0003365776053477944,0.5862037817980745
74,0.00023552600287848346,0.7109017284398252,0.0004105040223701652,0.5217942714282267
75,0.00018013071376213392,0.811892687074307,0.0004065048776458023,0.5426373483270202
76,0.0001807279286575422,0.8211890120552336,0.00029566280251074853,0.6725851316724374
77,0.0001738105131609462,0.800802381499446,0.00035360977778462204,0.6021622896968086
78,0.00018771399432652267,0.794710790113536,0.00039358870747130615,0.6065308361114724
79,0.00023784607574600032,0.7211723748067927,0.0004113005669095299,0.5459771434651415
80,0.00016757069875410817,0.7802429672615441,0.0004890011837346112,0.542522379919077
81,0.00014305745072084295,0.8577267809984797,0.00041127558973959186,0.5930954551755152
82,0.0001667467097486012,0.7761635905813736,0.0004610994051639375,0.49195797476333203
83,0.00016750348737599462,0.8176402046428712,0.00044665486781383603,0.5635646152619529
84,0.00021741617865137766,0.7021859970643655,0.00038167508953508073,0.5588904755738402
85,0.00016467652623598382,0.8281101038263923,0.00034613227263784093,0.6293099112039064
86,0.00015801474513564508,0.7862035409244573,0.0004015034597151976,0.5802318905575428
87,0.00026271333694470443,0.7679363844954188,0.00038824762533648364,0.5584131269313035
88,0.00020732290218981606,0.7695689878456613,0.0003387087571741775,0.6253912363050571
89,0.00024200293256288128,0.7712091435855324,0.0004217995198488,0.5212119182753474
90,0.0001766936704503671,0.7914982789008287,0.0004562302841092317,0.5141107537050913
91,0.0002425241640137264,0.7797375009928107,0.00038376152694273905,0.5945958009738328
92,0.00018011463502245751,0.7472864258132486,0.00037880249164074653,0.548111273393638
93,0.00018338603234161326,0.7919177471546739,0.0003262105164985198,0.6082311084403609
94,0.00021257636211778608,0.7284679482636844,0.00034066194067772834,0.5824773826162892
95,0.00021202098820426383,0.8066404338955222,0.0004135815498745604,0.6241817419906284
96,0.00015814298425724052,0.8237714029993557,0.00040604794488686454,0.6034631733351689
97,0.00019947227915344045,0.7553711975464273,0.000367878728377555,0.5726271281880806
98,0.0002268439743756982,0.8040726254917706,0.00036272876887486215,0.6054285067189082
99,0.00016471392340984276,0.8161121352208514,0.00040186450713243954,0.5380366471791292
100,0.00022119304861777103,0.7873988876135999,0.00036703422594217775,0.6177543377932468
