iteration,Model,C_AI_MSE,C_AI_adj_R2,C_self_MSE,C_self_adj_R2,Mean_MSE,Mean_adj_R2
6,MOD+A_OG+ASYM,0.0020657489849021378,0.7096771213561208,0.001709144476270386,0.3430188125712462,0.001887446730586262,0.5263479669636835
6,MOD+A_OG+ALIGN,0.0018407582572970602,0.7412975922767837,0.0012089074384291638,0.5353058472132357,0.001524832847863112,0.6383017197450097
6,PHYS-FULL_OG-A,0.0018407582572970602,0.7412975922767837,0.0012089067561881456,0.5353061094611149,0.001524832506742603,0.6383018508689493
7,MOD,0.0018264214901163517,0.7481858808298665,0.0013527087267090725,0.4168739547189221,0.0015895651084127122,0.5825299177743943
7,MOD+A_OG,0.0018264214901163517,0.7481858808298665,0.0013527087267090725,0.4168739547189221,0.0015895651084127122,0.5825299177743943
7,MOD+A_OG+ASYM,0.0018264214901163517,0.7481858808298665,0.0013527401765975973,0.4168603972924355,0.0015895808333569745,0.5825231390611509
7,MOD+A_OG+ALIGN,0.0016338016576929125,0.7747429453951312,0.0012415051467697896,0.46481162416003796,0.0014376534022313512,0.6197772847775846
7,PHYS-FULL_OG-A,0.0016338016576929125,0.7747429453951312,0.001241508058455941,0.46481036898958106,0.0014376548580744266,0.6197766571923562
8,MOD,0.0012100894887564285,0.8096344986913359,0.001040273445691653,0.4699682168158732,0.0011251814672240408,0.6398013577536046
8,MOD+A_OG,0.0012100894887564285,0.8096344986913359,0.001040273445691653,0.4699682168158732,0.0011251814672240408,0.6398013577536046
8,MOD+A_OG+ASYM,0.0012100894887564285,0.8096344986913359,0.0010402764153575254,0.4699667037355343,0.0011251829520569768,0.6398006012134351
8,MOD+A_OG+ALIGN,0.0011774878546520673,0.8147632321258658,0.000834322787679934,0.5749025443871374,0.0010059053211660006,0.6948328882565016
8,PHYS-FULL_OG-A,0.0011774878546520673,0.8147632321258658,0.0008343234732902642,0.5749021950604606,0.0010059056639711657,0.6948327135931631
9,MOD,0.0021932238010709815,0.6844755913214788,0.001530592529392017,0.3824625469128772,0.0018619081652314993,0.533469069117178
9,MOD+A_OG,0.0021932238010709815,0.6844755913214788,0.001530592529392017,0.3824625469128772,0.0018619081652314993,0.533469069117178
9,MOD+A_OG+ASYM,0.0021932238010709815,0.6844755913214788,0.0015305832880038138,0.38246627547108214,0.0018619035445373976,0.5334709333962805
9,MOD+A_OG+ALIGN,0.0018887366711978159,0.7282801139408928,0.0011536452239029233,0.5345468374799122,0.0015211909475503697,0.6314134757104024
9,PHYS-FULL_OG-A,0.0018887366711978159,0.7282801139408928,0.0011536476061679774,0.5345458763241075,0.0015211921386828965,0.6314129951325002
10,MOD,0.0013389322077918804,0.7860421250064282,0.0009544337735300979,0.5402564425025287,0.0011466829906609892,0.6631492837544785
10,MOD+A_OG,0.0013389322077918804,0.7860421250064282,0.0009544337735300979,0.5402564425025287,0.0011466829906609892,0.6631492837544785
10,MOD+A_OG+ASYM,0.0013389322077918804,0.7860421250064282,0.0009545106410253909,0.5402194160092066,0.0011467214244086357,0.6631307705078174
10,MOD+A_OG+ALIGN,0.0011932771313930242,0.809317426359975,0.00075723853722833,0.6352439020552374,0.0009752578343106772,0.7222806642076062
10,PHYS-FULL_OG-A,0.0011932771313930242,0.809317426359975,0.0007572438691487063,0.6352413337093656,0.0009752605002708652,0.7222793800346703
11,MOD,0.0016530485995210748,0.7016571307968898,0.0016279338394164895,0.39685685631947565,0.0016404912194687821,0.5492569935581828
11,MOD+A_OG,0.0016530485995210748,0.7016571307968898,0.0016279338394164895,0.39685685631947565,0.0016404912194687821,0.5492569935581828
11,MOD+A_OG+ASYM,0.0016530485995210748,0.7016571307968898,0.0016279733044345264,0.3968422346840824,0.0016405109519778006,0.5492496827404861
11,MOD+A_OG+ALIGN,0.0015599755567326692,0.7184549906051264,0.0013090845255188505,0.5149892846087798,0.0014345300411257597,0.6167221376069532
11,PHYS-FULL_OG-A,0.0015599755567326692,0.7184549906051264,0.0013090980230023512,0.5149842838437406,0.00143453678986751,0.6167196372244335
12,MOD,0.0018020886924911658,0.7157456278391232,0.0011465336470241525,0.4351274144237036,0.0014743111697576592,0.5754365211314134
12,MOD+A_OG,0.0018020886924911658,0.7157456278391232,0.0011465336470241525,0.4351274144237036,0.0014743111697576592,0.5754365211314134
12,MOD+A_OG+ASYM,0.0018020886924911658,0.7157456278391232,0.0011465999631319528,0.43509474189693076,0.0014743443278115594,0.5754201848680269
12,MOD+A_OG+ALIGN,0.001643464739241532,0.7407663454256257,0.0010297478164210806,0.4926652932837412,0.0013366062778313063,0.6167158193546834
12,PHYS-FULL_OG-A,0.001643464739241532,0.7407663454256257,0.001029769427997954,0.4926546457224258,0.001336617083619743,0.6167104955740257
13,MOD,0.00140105531264747,0.736758175813212,0.001091437509660849,0.49407108981249015,0.0012462464111541594,0.6154146328128511
13,MOD+A_OG,0.00140105531264747,0.736758175813212,0.001091437509660849,0.49407108981249015,0.0012462464111541594,0.6154146328128511
13,MOD+A_OG+ASYM,0.00140105531264747,0.736758175813212,0.0010914767053325349,0.4940529209083756,0.0012462660089900025,0.6154055483607939
13,MOD+A_OG+ALIGN,0.0012565045225369853,0.7639175701160835,0.0009367286026416684,0.5657854188800671,0.0010966165625893268,0.6648514944980752
13,PHYS-FULL_OG-A,0.0012565045225369853,0.7639175701160835,0.0009367466931258227,0.5657770331512902,0.001096625607831404,0.6648473016336869
14,MOD,0.001828458293049663,0.6739986477494783,0.0016264778418119828,0.38638232502003367,0.0017274680674308229,0.530190486384756
14,MOD+A_OG,0.001828458293049663,0.6739986477494783,0.0016264778418119828,0.38638232502003367,0.0017274680674308229,0.530190486384756
14,MOD+A_OG+ASYM,0.001828458293049663,0.6739986477494783,0.001626468053708784,0.38638601775593995,0.0017274631733792236,0.5301923327527092
14,MOD+A_OG+ALIGN,0.0016172329318186898,0.7116586554470298,0.001174615584839322,0.5568553929014073,0.001395924258329006,0.6342570241742185
14,PHYS-FULL_OG-A,0.0016172329318186898,0.7116586554470298,0.001174629772349175,0.5568500404111452,0.0013959313520839323,0.6342543479290874
15,MOD,0.0014703292751387523,0.7720074280524571,0.0014163149410257874,0.37878250420337634,0.0014433221080822698,0.5753949661279167
15,MOD+A_OG,0.0014703292751387523,0.7720074280524571,0.0014163149410257874,0.37878250420337634,0.0014433221080822698,0.5753949661279167
15,MOD+A_OG+ASYM,0.0014703292751387523,0.7720074280524571,0.0014163285109845423,0.37877655221095463,0.0014433288930616474,0.5753919901317059
15,MOD+A_OG+ALIGN,0.0013288869023477948,0.7939398012291595,0.0012527140940109995,0.4505403495446991,0.0012908004981793972,0.6222400753869293
15,PHYS-FULL_OG-A,0.0013288869023477948,0.7939398012291595,0.0012527166052879902,0.45053924806002354,0.0012908017538178925,0.6222395246445915
16,MOD,0.0011717475919760512,0.8471416447337863,0.0014017593657746174,0.4323209208979033,0.0012867534788753342,0.6397312828158448
16,MOD+A_OG,0.0011717475919760512,0.8471416447337863,0.0014017593657746174,0.4323209208979033,0.0012867534788753342,0.6397312828158448
16,MOD+A_OG+ASYM,0.0011717475919760512,0.8471416447337863,0.0014017909917313747,0.4323081131404193,0.001286769291853713,0.6397248789371028
16,MOD+A_OG+ALIGN,0.0010846856139981778,0.858499168189395,0.001216859504654573,0.5072009505588637,0.0011507725593263754,0.6828500593741293
16,PHYS-FULL_OG-A,0.0010846856139981778,0.858499168189395,0.001216871301517467,0.5071961731110168,0.0011507784577578224,0.6828476706502059
17,MOD,0.0023344721575441854,0.6681731814516885,0.0011134600621372339,0.4756834834853414,0.0017239661098407096,0.5719283324685149
17,MOD+A_OG,0.0023344721575441854,0.6681731814516885,0.0011134600621372339,0.4756834834853414,0.0017239661098407096,0.5719283324685149
17,MOD+A_OG+ASYM,0.0023344721575441854,0.6681731814516885,0.0011136030290586913,0.475616161880567,0.0017240375933014382,0.5718946716661277
17,MOD+A_OG+ALIGN,0.00201850849714123,0.7130849255774727,0.0008902901472387068,0.5807718259858081,0.0014543993221899684,0.6469283757816404
17,PHYS-FULL_OG-A,0.00201850849714123,0.7130849255774727,0.0008903160608403177,0.5807596235460539,0.001454412278990774,0.6469222745617633
18,MOD,0.0010260671488225958,0.8565667149730842,0.0011059246990439372,0.5085188989392372,0.0010659959239332664,0.6825428069561608
18,MOD+A_OG,0.0010260671488225958,0.8565667149730842,0.0011059246990439372,0.5085188989392372,0.0010659959239332664,0.6825428069561608
18,MOD+A_OG+ASYM,0.0010260671488225958,0.8565667149730842,0.0011059444678651676,0.5085101135291334,0.0010660058083438817,0.6825384142511088
18,MOD+A_OG+ALIGN,0.0009580500836645528,0.8660747779733495,0.001130239771984055,0.4977131010116632,0.0010441449278243038,0.6818939394925063
18,PHYS-FULL_OG-A,0.0009580500836645528,0.8660747779733495,0.0011302496408791228,0.49770871520183513,0.0010441498622718378,0.6818917465875923
19,MOD,0.0018207359380609832,0.7207034432902006,0.001484552888587221,0.4350919451688936,0.0016526444133241021,0.5778976942295471
19,MOD+A_OG,0.0018207359380609832,0.7207034432902006,0.001484552888587221,0.4350919451688936,0.0016526444133241021,0.5778976942295471
19,MOD+A_OG+ASYM,0.0018207359380609832,0.7207034432902006,0.0014845734484318432,0.435084121653866,0.0016526546932464133,0.5778937824720334
19,MOD+A_OG+ALIGN,0.0015299372033239565,0.765311276644725,0.0013281250243906883,0.49461650718617733,0.0014290311138573223,0.6299638919154511
19,PHYS-FULL_OG-A,0.0015299372033239565,0.765311276644725,0.0013281346386680042,0.4946128487225828,0.0014290359209959804,0.629962062683654
20,MOD,0.0018718016529145226,0.7176712362267589,0.001334750205571203,0.48717255947168847,0.0016032759292428627,0.6024218978492237
20,MOD+A_OG,0.0018718016529145226,0.7176712362267589,0.001334750205571203,0.48717255947168847,0.0016032759292428627,0.6024218978492237
20,MOD+A_OG+ASYM,0.0018718016529145226,0.7176712362267589,0.0013348169391992981,0.4871469195912447,0.0016033092960569104,0.6024090779090018
20,MOD+A_OG+ALIGN,0.00169393688778002,0.7444990463107235,0.0011972713853046818,0.5399936126019709,0.0014456041365423508,0.6422463294563472
20,PHYS-FULL_OG-A,0.00169393688778002,0.7444990463107235,0.0011972838546922653,0.5399888217099429,0.0014456103712361425,0.6422439340103332
21,MOD,0.0014671047855537064,0.7793167256978577,0.0012326455656275284,0.4678225119973254,0.0013498751755906175,0.6235696188475915
21,MOD+A_OG,0.0014671047855537064,0.7793167256978577,0.0012326455656275284,0.4678225119973254,0.0013498751755906175,0.6235696188475915
21,MOD+A_OG+ASYM,0.0014671047855537064,0.7793167256978577,0.0012326642041117085,0.46781446509238556,0.0013498844948327073,0.6235655953951216
21,MOD+A_OG+ALIGN,0.0013809745050741742,0.7922725230614465,0.0010817708114738663,0.5329605775592949,0.0012313726582740203,0.6626165503103707
21,PHYS-FULL_OG-A,0.0013809745050741742,0.7922725230614465,0.0010817909239858186,0.5329518942634743,0.0012313827145299964,0.6626122086624604
22,MOD,0.001721376623100598,0.7296473644382553,0.0012023552949212133,0.5277763460319426,0.0014618659590109055,0.628711855235099
22,MOD+A_OG,0.001721376623100598,0.7296473644382553,0.0012023552949212133,0.5277763460319426,0.0014618659590109055,0.628711855235099
22,MOD+A_OG+ASYM,0.001721376623100598,0.7296473644382553,0.0012023618980355655,0.5277737526664039,0.0014618692605680816,0.6287105585523296
22,MOD+A_OG+ALIGN,0.00146543473844592,0.769844589228259,0.0009898031727094596,0.6112559466404104,0.0012276189555776897,0.6905502679343347
22,PHYS-FULL_OG-A,0.00146543473844592,0.769844589228259,0.0009898447153264347,0.6112396308255541,0.0012276397268861773,0.6905421100269066
23,MOD,0.0020572786499120504,0.7173872389205631,0.0011604144474810117,0.4866216047460131,0.001608846548696531,0.6020044218332881
23,MOD+A_OG,0.0020572786499120504,0.7173872389205631,0.0011604144474810117,0.4866216047460131,0.001608846548696531,0.6020044218332881
23,MOD+A_OG+ASYM,0.0020572786499120504,0.7173872389205631,0.001160440167430451,0.4866102259956038,0.0016088594086712507,0.6019987324580834
23,MOD+A_OG+ALIGN,0.001825499814938133,0.7492271924020977,0.0009616777997327412,0.5745445890906504,0.001393588807335437,0.661885890746374
23,PHYS-FULL_OG-A,0.001825499814938133,0.7492271924020977,0.0009616814291108103,0.5745429834192517,0.0013935906220244715,0.6618850879106747
24,MOD,0.0016360085399506057,0.7484974624820614,0.0014725588969254578,0.39375929126032283,0.0015542837184380318,0.5711283768711921
24,MOD+A_OG,0.0016360085399506057,0.7484974624820614,0.0014725588969254578,0.39375929126032283,0.0015542837184380318,0.5711283768711921
24,MOD+A_OG+ASYM,0.0016360085399506057,0.7484974624820614,0.0014726168151978998,0.39373544677124495,0.0015543126775742527,0.5711164546266532
24,MOD+A_OG+ALIGN,0.0015195798197609723,0.7663959745329477,0.00119983939669922,0.5060357261448518,0.0013597096082300962,0.6362158503388997
24,PHYS-FULL_OG-A,0.0015195798197609723,0.7663959745329477,0.001199857816339736,0.5060281429263167,0.0013597188180503542,0.6362120587296323
25,MOD,0.001591469666298786,0.7597605264969108,0.0012155132164398455,0.46860129501768966,0.0014034914413693159,0.6141809107573002
25,MOD+A_OG,0.001591469666298786,0.7597605264969108,0.0012155132164398455,0.46860129501768966,0.0014034914413693159,0.6141809107573002
25,MOD+A_OG+ASYM,0.001591469666298786,0.7597605264969108,0.0012155801492199866,0.4685720333097899,0.0014035249077593863,0.6141662799033504
25,MOD+A_OG+ALIGN,0.001497549990412277,0.7739381221899724,0.0011744406457386862,0.48655742300189786,0.0013359953180754817,0.6302477725959351
25,PHYS-FULL_OG-A,0.001497549990412277,0.7739381221899724,0.001174442407562378,0.48655665276689286,0.0013359961989873276,0.6302473874784327
26,MOD,0.0014987880142351107,0.7690413387719914,0.0011741720077896184,0.42874780192335504,0.0013364800110123645,0.5988945703476732
26,MOD+A_OG,0.0014987880142351107,0.7690413387719914,0.0011741720077896184,0.42874780192335504,0.0013364800110123645,0.5988945703476732
26,MOD+A_OG+ASYM,0.0014987880142351107,0.7690413387719914,0.0011742370966532623,0.42871613522019736,0.0013365125554441865,0.5988787369960944
26,MOD+A_OG+ALIGN,0.0013310702574470502,0.7948861335021545,0.000957195576658379,0.534310072521067,0.0011441329170527145,0.6645981030116108
26,PHYS-FULL_OG-A,0.0013310702574470502,0.7948861335021545,0.0009572158700456045,0.534300199485445,0.0011441430637463275,0.6645931664937998
27,MOD,0.00156563084246471,0.7787622572428203,0.0014405692760805907,0.4541450513767131,0.0015031000592726504,0.6164536543097667
27,MOD+A_OG,0.00156563084246471,0.7787622572428203,0.0014405692760805907,0.4541450513767131,0.0015031000592726504,0.6164536543097667
27,MOD+A_OG+ASYM,0.00156563084246471,0.7787622572428203,0.0014405772709786225,0.4541420219808161,0.0015031040567216663,0.6164521396118182
27,MOD+A_OG+ALIGN,0.001371028461752506,0.8062613268039207,0.0011513667463499248,0.5637285574454804,0.0012611976040512154,0.6849949421247006
27,PHYS-FULL_OG-A,0.001371028461752506,0.8062613268039207,0.001151368462576735,0.5637279071394432,0.0012611984621646206,0.684994616971682
28,MOD,0.0019999831721610006,0.7248743295626174,0.001328197356528976,0.40129152050172934,0.0016640902643449882,0.5630829250321734
28,MOD+A_OG,0.0019999831721610006,0.7248743295626174,0.001328197356528976,0.40129152050172934,0.0016640902643449882,0.5630829250321734
28,MOD+A_OG+ASYM,0.0019999831721610006,0.7248743295626174,0.0013282976930436155,0.40124629204089657,0.001664140432602308,0.563060310801757
28,MOD+A_OG+ALIGN,0.0016584585363525,0.7718558220599616,0.0010237456761023624,0.5385285069878822,0.0013411021062274312,0.6551921645239219
28,PHYS-FULL_OG-A,0.0016584585363525,0.7718558220599616,0.0010237785923175315,0.5385136694209818,0.0013411185643350159,0.6551847457404717
29,MOD,0.0009858760826265583,0.8468402360970737,0.0010374743494067592,0.547392219960296,0.0010116752160166586,0.6971162280286849
29,MOD+A_OG,0.0009858760826265583,0.8468402360970737,0.0010374743494067592,0.547392219960296,0.0010116752160166586,0.6971162280286849
29,MOD+A_OG+ASYM,0.0009858760826265583,0.8468402360970737,0.0010375046476802578,0.5473790020582678,0.001011690365153408,0.6971096190776708
29,MOD+A_OG+ALIGN,0.0008955770184549338,0.8608685542527744,0.0009273634901738098,0.5954291006640811,0.0009114702543143718,0.7281488274584278
29,PHYS-FULL_OG-A,0.0008955770184549338,0.8608685542527744,0.0009273693433560838,0.5954265471591808,0.0009114731809055088,0.7281475507059776
30,MOD,0.0015419003205461867,0.7651572616973907,0.0012340127183663404,0.48639480389021716,0.0013879565194562637,0.625776032793804
30,MOD+A_OG,0.0015419003205461867,0.7651572616973907,0.0012340127183663404,0.48639480389021716,0.0013879565194562637,0.625776032793804
30,MOD+A_OG+ASYM,0.0015419003205461867,0.7651572616973907,0.0012340036096427462,0.48639859500816773,0.0013879519650944665,0.6257779283527792
30,MOD+A_OG+ALIGN,0.0013512570913350131,0.7941936250668106,0.001087963173652514,0.5471817017382348,0.0012196101324937637,0.6706876634025227
30,PHYS-FULL_OG-A,0.0013512570913350131,0.7941936250668106,0.001087982468764974,0.547173670970098,0.0012196197800499937,0.6706836480184543
31,MOD,0.001789883567443274,0.7267825510095846,0.0012929503177571584,0.43863523670172966,0.001541416942600216,0.582708893855657
31,MOD+A_OG,0.001789883567443274,0.7267825510095846,0.0012929503177571584,0.43863523670172966,0.001541416942600216,0.582708893855657
31,MOD+A_OG+ASYM,0.001789883567443274,0.7267825510095846,0.0012929816709071117,0.43862162399491456,0.0015414326191751928,0.5827020875022495
31,MOD+A_OG+ALIGN,0.0016086555545332044,0.7544461690647073,0.0011297258953800809,0.5095029552627569,0.0013691907249566426,0.631974562163732
31,PHYS-FULL_OG-A,0.0016086555545332044,0.7544461690647073,0.0011297278976707412,0.5095020859212152,0.0013691917261019729,0.6319741274929612
32,MOD,0.0017976000705907209,0.6882777995221833,0.001102013688465564,0.46306309992948635,0.0014498068795281425,0.5756704497258348
32,MOD+A_OG,0.0017976000705907209,0.6882777995221833,0.001102013688465564,0.46306309992948635,0.0014498068795281425,0.5756704497258348
32,MOD+A_OG+ASYM,0.0017976000705907209,0.6882777995221833,0.0011020268113759112,0.4630567060208848,0.0014498134409833162,0.5756672527715341
32,MOD+A_OG+ALIGN,0.0017069392362228804,0.7039993135834344,0.0009196451480221395,0.5519189823935418,0.00131329219212251,0.6279591479884881
32,PHYS-FULL_OG-A,0.0017069392362228804,0.7039993135834344,0.0009196494725551229,0.5519168753404637,0.0013132943543890017,0.6279580944619491
33,MOD,0.001947868049311915,0.7309977121375966,0.001266447029597296,0.5324944349162473,0.0016071575394546055,0.6317460735269219
33,MOD+A_OG,0.001947868049311915,0.7309977121375966,0.001266447029597296,0.5324944349162473,0.0016071575394546055,0.6317460735269219
33,MOD+A_OG+ASYM,0.001947868049311915,0.7309977121375966,0.0012665081603136612,0.5324718686742882,0.001607188104812788,0.6317347904059424
33,MOD+A_OG+ALIGN,0.0016976511144014916,0.7655528905423139,0.0010478006206239483,0.613207177409016,0.00137272586751272,0.6893800339756649
33,PHYS-FULL_OG-A,0.0016976511144014916,0.7655528905423139,0.0010478102008221017,0.6132036409042536,0.0013727306576117966,0.6893782657232838
34,MOD,0.0012498095985527564,0.8198414959721483,0.0013765636675446154,0.45917430184941677,0.001313186633048686,0.6395078989107825
34,MOD+A_OG,0.0012498095985527564,0.8198414959721483,0.0013765636675446154,0.45917430184941677,0.001313186633048686,0.6395078989107825
34,MOD+A_OG+ASYM,0.0012498095985527564,0.8198414959721483,0.0013766016182354685,0.4591593917443777,0.0013132056083941124,0.639500443858263
34,MOD+A_OG+ALIGN,0.001094270842903831,0.8422622147508424,0.001109861873601265,0.5639563670078744,0.001102066358252548,0.7031092908793584
34,PHYS-FULL_OG-A,0.001094270842903831,0.8422622147508424,0.001109880028993642,0.5639492340993218,0.0011020754359487364,0.7031057244250821
35,MOD,0.0015484678163723124,0.7518222932850241,0.0011865910846983187,0.39339970609725783,0.0013675294505353156,0.572610999691141
35,MOD+A_OG,0.0015484678163723124,0.7518222932850241,0.0011865910846983187,0.39339970609725783,0.0013675294505353156,0.572610999691141
35,MOD+A_OG+ASYM,0.0015484678163723124,0.7518222932850241,0.0011866453222971161,0.3933719791542567,0.0013675565693347142,0.5725971362196405
35,MOD+A_OG+ALIGN,0.0014363761138070402,0.7697875757340962,0.0010408418789757121,0.46790853408992916,0.001238608996391376,0.6188480549120127
35,PHYS-FULL_OG-A,0.0014363761138070402,0.7697875757340962,0.0010408614641624822,0.4678985218960032,0.0012386187889847611,0.6188430488150497
36,MOD,0.0019071824629626553,0.6865382519348464,0.0011036166724566153,0.4240788037638896,0.0015053995677096353,0.555308527849368
36,MOD+A_OG,0.0019071824629626553,0.6865382519348464,0.0011036166724566153,0.4240788037638896,0.0015053995677096353,0.555308527849368
36,MOD+A_OG+ASYM,0.0019071824629626553,0.6865382519348464,0.001103723809699679,0.42402289430662354,0.0015054531363311672,0.555280573120735
36,MOD+A_OG+ALIGN,0.0017808864420321942,0.7072960830618364,0.0008585859485773383,0.5519478285195851,0.0013197361953047662,0.6296219557907108
36,PHYS-FULL_OG-A,0.0017808864420321942,0.7072960830618364,0.0008586189956885239,0.5519305829194766,0.001319752718860359,0.6296133329906566
37,MOD,0.0013600033685601275,0.7999795371752374,0.001215852594419866,0.42963754713513813,0.0012879279814899968,0.6148085421551878
37,MOD+A_OG,0.0013600033685601275,0.7999795371752374,0.001215852594419866,0.42963754713513813,0.0012879279814899968,0.6148085421551878
37,MOD+A_OG+ASYM,0.0013600033685601275,0.7999795371752374,0.001215916787440009,0.4296074338725654,0.0012879600780000683,0.6147934855239015
37,MOD+A_OG+ALIGN,0.001192894445078374,0.8245568323420547,0.00084623912697931,0.6030250489333066,0.001019566786028842,0.7137909406376806
37,PHYS-FULL_OG-A,0.001192894445078374,0.8245568323420547,0.00084625061359974,0.6030196605029708,0.001019572529339057,0.7137882464225127
38,MOD,0.0010951546905316166,0.8399105007093541,0.0011372652217382499,0.4901948175365898,0.0011162099561349333,0.665052659122972
38,MOD+A_OG,0.0010951546905316166,0.8399105007093541,0.0011372652217382499,0.4901948175365898,0.0011162099561349333,0.665052659122972
38,MOD+A_OG+ASYM,0.0010951546905316166,0.8399105007093541,0.001137286242230663,0.49018539461943256,0.0011162204663811397,0.6650479476643933
38,MOD+A_OG+ALIGN,0.001037432157269534,0.8483483693754041,0.0009488429508509871,0.5746594159026863,0.0009931375540602606,0.7115038926390452
38,PHYS-FULL_OG-A,0.001037432157269534,0.8483483693754041,0.000948845640888743,0.5746582100316522,0.0009931388990791386,0.7115032897035282
39,MOD,0.0012735656023298845,0.8248256391247231,0.0016848086959571987,0.4250168313901591,0.0014791871491435416,0.6249212352574411
39,MOD+A_OG,0.0012735656023298845,0.8248256391247231,0.0016848086959571987,0.4250168313901591,0.0014791871491435416,0.6249212352574411
39,MOD+A_OG+ASYM,0.0012735656023298845,0.8248256391247231,0.001684882053785089,0.42499179619392347,0.0014792238280574867,0.6249087176593233
39,MOD+A_OG+ALIGN,0.0011635070815536272,0.8399637921971593,0.0015006890893392944,0.4878522589792921,0.0013320980854464608,0.6639080255882257
39,PHYS-FULL_OG-A,0.0011635070815536272,0.8399637921971593,0.001500729153550897,0.4878385860635537,0.001332118117552262,0.6639011891303566
40,MOD,0.0019098005427831194,0.6392233710338904,0.0013537547874217352,0.36210085708813156,0.0016317776651024272,0.500662114061011
40,MOD+A_OG,0.0019098005427831194,0.6392233710338904,0.0013537547874217352,0.36210085708813156,0.0016317776651024272,0.500662114061011
40,MOD+A_OG+ASYM,0.0019098005427831194,0.6392233710338904,0.0013538541142586527,0.3620540535571475,0.001631827328520886,0.5006387122955189
40,MOD+A_OG+ALIGN,0.0016688163853493263,0.6847472097833045,0.0011062224726315062,0.47873989165686925,0.0013875194289904164,0.5817435507200869
40,PHYS-FULL_OG-A,0.0016688163853493263,0.6847472097833045,0.0011062490359970642,0.47872737480501404,0.0013875327106731951,0.5817372922941593
