participant,condition,condition_row,seq,trial,has_move1,has_move2,has_suggestion,old_choose_ai,reconstructed_action,align,modified,move2_equals_suggestion,move2_equals_move1
78,2,38,11,8,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,12,9,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,13,10,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,14,11,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,15,12,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,17,14,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
78,2,38,18,15,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
78,2,38,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,20,17,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
78,2,38,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,22,19,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
78,2,38,23,20,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
78,2,38,24,21,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
78,2,38,25,22,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
78,2,38,26,23,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
78,2,38,27,24,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
78,2,38,28,25,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
78,2,38,29,26,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,30,27,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
78,2,38,31,28,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
78,2,38,32,29,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
78,2,38,33,30,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,4,1,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,5,2,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,6,3,True,True,False,0.0,missing,,,,
88,2,43,7,4,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
88,2,43,8,5,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,9,6,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,10,7,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
88,2,43,11,8,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,12,9,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
88,2,43,13,10,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,14,11,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,15,12,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,16,13,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,17,14,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,18,15,True,True,True,0.0,modify,0.0,1.0,0.0,0.0
88,2,43,19,16,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,20,17,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,21,18,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,22,19,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,23,20,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,24,21,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,25,22,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,26,23,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,27,24,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,28,25,True,True,True,1.0,accept_ai,1.0,0.0,1.0,1.0
88,2,43,29,26,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,30,27,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
88,2,43,31,28,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,32,29,True,True,True,0.0,reject_ai,0.0,0.0,0.0,1.0
88,2,43,33,30,True,True,True,1.0,accept_ai,0.0,0.0,1.0,0.0
