alpha_fast,alpha_small,omega1,omega2,omega3,omega4,beta,gamma
0.24080574035183264,0.3440677774509054,0.893795226844641,0.13998136244996548,4.6587618357984536e-11,0.5617983430012354,9.999994015776671e-13,0.33991011900517076
0.24078932375697448,0.3530871320478743,0.8980567459096367,0.19400207482737009,0.023834326292078656,0.5923279660089266,1.4472469894396574e-19,0.3611862708508889
0.24981376765591873,0.33270819910787675,0.8992699327692819,0.15671542114066003,2.3614766313693624e-12,0.6055888941978553,4.618367993298975e-24,0.2581449982968925
0.2573396245537273,0.362465723267077,0.8727276684806511,0.19504783401999368,0.027998154071422306,0.5893043321695908,7.543249924410772e-29,0.27663094613921574
0.258982813681366,0.3144344338645644,0.8303578302409969,0.1844142735659833,0.05088587063783762,0.590148912948983,1.4647135030063577e-29,0.25342070894793184
0.24604073160411655,0.3558716288147316,0.8713184325819108,0.18212749983879098,0.02810626981655343,0.5970193517554903,5.456776401399252e-19,0.3417174316037198
0.2416615539905963,0.36317403392487674,0.9000742458508517,0.14324928128541223,6.193569407444554e-13,0.5766067186965528,5.140231427244053e-26,0.2701171767082082
0.23750314229201125,0.3282318282664108,0.9087258794331191,0.10502054525257676,1.942695117534224e-11,0.5678560119997307,8.137958979382223e-28,0.1605321235957042
0.26509557236207104,0.3276089817632861,0.8469356664245322,0.19843386042624453,9.207896201257786e-12,0.6001949085453898,2.0804414307023593e-23,0.2730517065582579
0.2121066236471777,0.3686074369904521,0.8656050036924423,0.14212596937428348,3.8364629139660206e-15,0.59454316998077,9.999999985039134e-13,0.30585833942627744
0.24287548849492052,0.39802379190343945,0.8420631485172019,0.1090727951334696,1.668485278885586e-11,0.5804409653463476,8.927267435291053e-21,0.2531462211898629
0.23567438306513272,0.2983826202012606,0.869605047672398,0.178798270601308,0.005101784859328477,0.6271850332700142,2.6762830406704296e-26,0.2996573458299736
0.2525680606848971,0.37917257806151733,0.8434701495531677,0.20882385798783906,2.464385542322607e-11,0.558035262997672,1.0155419049065131e-22,0.23151217091734722
0.2723062408854077,0.33430135730774857,0.8906130921555443,0.19451938765556687,0.07673118597504733,0.5506944311713307,9.764148636135379e-27,0.29360627809866563
0.2530180918747403,0.3691814757467091,0.87537682968258,0.1968803635478435,5.88268374725309e-11,0.557645490017638,3.6332490848702785e-24,0.3095081801528994
0.27434053172576883,0.35667355515239,0.8692826050075034,0.3159101711966791,1.554916528561049e-12,0.5342081519753574,9.184731288702476e-25,0.3195482867515784
0.24402843368025967,0.35139538284418387,0.8754458456016195,0.23094939980263343,6.245438287034898e-13,0.5934822942824215,1.3546644397161244e-22,0.32342772709210177
0.22482332888141848,0.30685913762941186,0.8884396828359745,0.145416181430025,4.092974735453682e-14,0.6262668462686323,1.1893756468058801e-21,0.29735205166021667
0.30395969148657725,0.3234138054388045,0.8707947667860263,0.22850340529193489,0.10909783890188998,0.5400895877542853,4.7743467769597993e-29,0.21898251259983686
0.2515887596222257,0.3323784919483789,0.854878206737233,0.17418288672350704,6.185057127087864e-11,0.5627113913365667,9.472768877889966e-26,0.18451923294412179
0.26096179744106757,0.36231338500697347,0.8736995474918022,0.21939677563378407,0.02296945029064263,0.5796845140604789,7.591573753362954e-32,0.278159084475537
0.24991326650550968,0.3378437335873684,0.8580050403415754,0.18920815692127493,4.981090773422262e-14,0.5925073524997786,2.1044035766667074e-21,0.344056986823537
0.25792872151071483,0.36987807818261426,0.8629254020560786,0.20731405257806867,5.632855887926389e-13,0.5483277641321922,2.1924089933560596e-24,0.27238567441751116
0.23869307531922962,0.33453550471516097,0.8882334210527134,0.2001895018447226,6.317119211463354e-17,0.5862646730061655,1.2717942433528484e-28,0.22639397957940846
0.24134114982202515,0.3384783361572718,0.8778826371309566,0.1665941421438058,1.0186902846563187e-11,0.5963171299578403,3.822244945112113e-23,0.26227473322707456
0.2724566101008395,0.3585575189347634,0.8735327902036821,0.21642442352808058,2.8397557414311484e-13,0.5627712698241757,1.0232925306618158e-22,0.2965177799285681
0.2784006939410125,0.3553792075343322,0.8692495224139193,0.2634594776971102,1.0589359356663282e-11,0.5467282651582898,8.757139691422751e-23,0.3081056847446842
0.23946351726739676,0.36682267939075586,0.8693374578756339,0.1676286026346559,7.157293005182909e-11,0.572320272444719,9.99998849003541e-13,0.341817429703304
0.24630138374634272,0.38180021749430043,0.8513867074712795,0.189060355617305,1.4806308423517598e-11,0.5631238139880835,1.435619522992938e-23,0.25640837623676094
0.246269768994625,0.30917112498636523,0.8768800671423024,0.10938456032009768,7.114307478089637e-13,0.5933659519756062,1.0831534453277027e-25,0.19591570042728165
0.25829729877774815,0.3203533953816477,0.8810313813538833,0.21266527682230857,1.2484596234163647e-11,0.535636870128369,1.7833855827896495e-22,0.2510492390011739
0.2751754394082808,0.3280386619805231,0.8579859652720077,0.18461135479592108,0.06971722789808556,0.5506769368279907,1.6467280189578346e-25,0.17405198850732445
